,tel,link,descricao
MERCADINHO VFL,+55 85 98814-0580,"['https://www.instagram.com/mercadinhovflpql/?hl=en', 'https://m.yelp.com/biz/mercadinho-vfl-fortaleza', 'https://guiafacil.com/site/mercadinho-vfl/fortaleza/ce/8532425381/', 'https://www.facebook.com/people/Mercadinho-VFL/100057320115942/', 'https://pt.foursquare.com/v/mercadinho-vfl--parquel%C3%A2ndia/4f0851ebe4b0cc066c0f77b9', 'https://www.solutudo.com.br/empresas/ce/fortaleza/super-minimercados/mercadinho-vfl-2560402']","['1966 Followers, 4622 Following, 331 Posts - See Instagram photos and videos from Mercadinho VFL Parquelândia (@mercadinhovflpql)', 'Map · R. Paula Barros, 287. Fortaleza - CE 60170-060. Brazil. Directions · (85) 3242-5381. Call Now · More Info. Menu for Mercadinho Vfl, Hours · Known For. No.', 'MERCADINHO VFL tem como foco o segmento de Supermercados em Fortaleza. Você pode localizá-lo em Rua Paula Barros, 287 no bairro Meireles em Fortaleza. P...', 'A empresa Mercadinho Vfl trabalha desde 1994 na categoria Super - Minimercados na cidade de Fortaleza, CE na Rua Azevedo Bolao, Nº 2102 - Parquelandia.']"
MERCEARIA O RAIMUNDO,NAO DISPONIBILIZADO,"['https://m.yelp.com/biz/mercearia-raimundo-fortaleza', 'https://www.dnb.com/business-directory/company-profiles.raimundo_nonato_de_oliveira_filho_mercearia.dcca2f5e0690d0471ffa8f5626fd2130.html', 'https://www.solutudo.com.br/empresas/ce/fortaleza/super-minimercados/mercearia-o-raimundo-2791499', 'https://guiafacil.com/site/mercearia-o-raimundo/fortaleza/ce/8532867163/', 'https://www.econodata.com.br/consulta-empresa/00811429000169-RAIMUNDO-MATOS-NUNES', 'https://cnpj.biz/41542705000118']","['R. Batista de Oliveira 457. Fortaleza - CE 60176-032. Brazil. Directions. (85) 3234-4455. Call Now. More Info. Menu for Mercearia Raimundo. Known For.', 'Find company research, competitor information, contact details & financial data for RAIMUNDO NONATO DE OLIVEIRA FILHO MERCEARIA of FORTALEZA, CEARA.', 'A empresa Mercearia O Raimundo trabalha há mais de 30 anos na categoria Super - Minimercados na cidade de Fortaleza, CE na Rua Ipamerim, Nº 282 - Praia Do\xa0...', 'MERCEARIA O RAIMUNDO tem como foco o segmento de Supermercados em Fortaleza. Você pode localizá-lo em Rua Altaneira, 687 no bairro Jardim Iracema em For...', 'Consulte o CNPJ da MERCEARIA O RAIMUNDO de Fortaleza, CE, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Todos os dados da empresa Mercearia O Raimundo Raimundo Leoncio de Matos com CNPJ 41.542.705/0001-18 - 41542705000118 de Fortaleza/CE. Endereço, Situação...']"
MERCEARIA O NETO,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/ce/fortaleza/super-minimercados/mercearia-o-neto-2795334', 'https://www.apontador.com.br/local/ce/fortaleza/mercearias/C408099517124U1244/mercearia_o_neto.html', 'https://wego.here.com/p/0767pkdk-126d5b3562144ca29911466f3e707db8', 'https://www.econodata.com.br/consulta-empresa/06006837000124-JOAQUIM-LUIS-DA-SILVA-NETO', 'https://www.descubraonline.com/guia/ce/fortaleza/mercearia-o-neto-03018861000195/']","['A empresa Mercearia O Neto trabalha desde 1993 na categoria Super - Minimercados na cidade de Fortaleza, CE na Rua Planalto Do Pici, Nº 320 - Pici.', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Mercearia O Neto especializado em null localizado em Rua Francisca Bezerra, 60833-561,\xa0...', 'Mercearia O Neto Rua Francisca Bezerra Fortaleza - Food & Drink. Drive, bike, walk, public transport directions on map to Mercearia O Neto - HERE WeGo.', 'Consulte o CNPJ da MERCEARIA O NETO de Fortaleza, CE, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Mercearia O Neto em Fortaleza, Ceará. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...']"
MERCADINHO POMAR HORTA,+55 85 3264-0704,"['https://m.yelp.com/biz/mercadinho-pomar-horta-fortaleza', 'https://www.solutudo.com.br/ce/fortaleza/super-minimercados/mercadinho-pomar-horta-2789411', 'https://www.apontador.com.br/local/ce/fortaleza/alimentos_e_bebidas/C40570364F530Q530D/mercadinho_pomar_horta.html', 'https://guiafacil.com/site/mercadinho-pomar-horta/fortaleza/ce/8532640704/', 'https://www.econodata.com.br/consulta-empresa/35238906000123-P-H-INDUSTRIA-E-COMERCIO-DE-ALIMENTOS-LTDA', 'https://eguias.net/empresa/mercadinho-pomar-horta/fortaleza/ce/2524513', 'https://www.listaamarela.com.br/empresa/ce/fortaleza/mercadinho_pomar_horta_9564193']","['R. Pereira Filgueiras 1931 lj E. Fortaleza - CE 60160-150. Brazil. Directions. (85) 3264-0704. Call Now. More Info. Menu for Mercadinho Pomar Horta.', 'A empresa Mercadinho Pomar Horta trabalha há mais de 32 anos na categoria Super - Minimercados na cidade de Fortaleza, CE no endereço Aven Antonio Justa,\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Mercadinho Pomar Horta especializado em null localizado em Rua Pereira Filgueiras,\xa0...', 'MERCADINHO POMAR HORTA tem como foco o segmento de Supermercados em Fortaleza. Você pode localizá-lo em Rua Pereira Filgueiras, 1931 no bairro Meireles ...', 'Consulte o CNPJ da MERCADINHO POMAR HORTA de Fortaleza, CE, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'MERCADINHO POMAR HORTA está localizada no bairro Centro na cidade de Fortaleza, CE. Atuamos no segmento Supermercados. Confira aqui o telefone (85) 3264...', 'Na Lista Amarela você encontra o telefone, endereço e mais informações sobre Mercadinho Pomar Horta em Fortaleza, CE.']"
AKI LANCHES,NAO DISPONIBILIZADO,"['https://restaurantguru.com/Aki-Lanches-Fortaleza', 'https://foursquare.com/v/aki-lanches/508842ece4b05e0a9463cb68/photos', 'https://www.tripadvisor.com/Restaurant_Review-g303293-d18347637-Reviews-Aki_Asian_kitchen-Fortaleza_State_of_Ceara.html', 'https://www.solutudo.com.br/empresas/ce/fortaleza/lanches-lanchonetes/aki-lanches-2655972', 'https://www.instagram.com/akilanchesm/?hl=en', 'https://www.tripadvisor.com.br/Restaurant_Review-g303293-d5669274-Reviews-Aki_Lanche_Da_Praca-Fortaleza_State_of_Ceara.html']","['Aki Lanches, #559 among Fortaleza fast food: 19 reviews by visitors and 11 detailed photos. Find on the map and call to book a table.', 'See all 2 photos taken at Aki Lanches by 19 visitors.', 'Aki Asian kitchen, Fortaleza: See 137 unbiased reviews of Aki Asian kitchen, rated 4.5 of 5 on Tripadvisor and ranked #115 of 3211 restaurants in Fortaleza.', 'Aki Lanches ; Endereço. Avenida Deputado Paulino Rocha, 2331, Passaré Fortaleza/CE - CEP 60862-005 ; Telefone. (85) 8640-0503 ; Email. lindomars74@hotmail.com.', '999 Followers, 1540 Following, 821 Posts - See Instagram photos and videos from AKI LANCHES (@akilanchesm)', 'Aki Lanche Da Praca, CE ainda não recebeu pontuações suficientes para a comida, serviço, preço e ambiente. Seja uma das primeiras pessoas a deixar feedback!']"
MICRO MERCANTIL MILTON,+55 85 3221-3639,"['https://www.solutudo.com.br/empresas/ce/fortaleza/super-minimercados/micro-mercantil-milton-2560533', 'https://www.apontador.com.br/local/ce/fortaleza/alimentos/C401191725264C264E/micro_mercantil_milton.html', 'https://www.descubraonline.com/guia/ce/fortaleza/micro-mercantil-milton-00324179000132/', 'https://www.diariocidade.com/ce/fortaleza/guia/micro-mercantil-milton-00324179000132/', 'https://avaliacoesbrasil.com/supermercado/fortaleza/mercadinho-micro-mercantil-mil/', 'https://www.guiatelefone.com/fortaleza-ce/mercados-e-supermercados/282403/micro-mercantil-milton', 'https://www.benditoguia.com.br/empresa/mercadinho-micro-mercantil-milton-centro-fortaleza-ce', 'https://nicelocal.br.com/fortaleza/shops/mercadinho_micro_mercantil_milton/', 'https://paginaamarela.com.br/empresa/micro-mercantil-milton/fortaleza/ce/13205533']","['A empresa Micro Mercantil Milton trabalha há mais de 28 anos na categoria Super - Minimercados na cidade de Fortaleza, CE na Rua Jaime Benevolo,\xa0...', 'Micro Mercantil Milton. Rua Jaime Benévolo, 587, Fátima,Fortaleza - CE, CEP: 60050-081.', 'Micro Mercantil Milton em Fortaleza, Ceará. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Micro Mercantil Milton em Fortaleza - CE, Ceará. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário\xa0...', 'Temos 5 avaliações sobre Mercadinho Micro Mercantil Milton - Supermercado. ... R. JAIME BENÉVOLO - CENTRO, FORTALEZA - CE, 60050-080, BRASIL.', 'Avaliações, telefone e endereço de MICRO MERCANTIL MILTON em Centro, Fortaleza, CE. Ligue (85) 3281-81...', 'Mercadinho Micro Mercantil Milton Centro Fortaleza CE - Supermercado em Fortaleza localizada no endereço R. Jaime Benévolo - Centro, Fortaleza - CE,\xa0...', 'Mercadinho Micro Mercantil Milton,: localização da loja e detalhes de contato, comentários de clientes, horário de funcionamento, fotos no Nicelocal.br.com.', 'Micro Mercantil Milton está no bairro Centro na cidade de Fortaleza, CE. Veja aqui o telefone ☎ Telefone (85)... e o endereço completo para nos visitar.']"
MERCADINHO CARIRI,+55 85 3482-0399,"['https://www.solutudo.com.br/empresas/ce/fortaleza/super-minimercados/mercadinho-cariri-18601771', 'https://www.apontador.com.br/local/ce/fortaleza/mercearias/C408512739290D290D/mercadinho_cariri.html', 'https://www.econodata.com.br/consulta-empresa/05296978000166-ELISIANA-ASSUNCAO-DE-SOUSA', 'https://www.guiatelefone.com/fortaleza-ce/mercados-e-supermercados/278752/mercadinho-cariri', 'https://cnpj.biz/01946701000180', 'https://www.diariocidade.com/ce/fortaleza/guia/mercadinho-cariri-05296978000166/', 'https://www.descubraonline.com/guia/ce/fortaleza/mercadinho-cariri-05296978000166/']","['Mercadinho Cariri ; Endereço. Rua Sempre Viva, 99, Barra Do Ceará - Conj C Fortaleza/CE - CEP 60330-510 ; Telefone. (85) 9784-7665 ; Email. ilzama18@gmail.com.', 'Mercadinho Cariri. Rua Bernardo Porto, 43, Carlito Pamplona,Fortaleza ... Localização. Rua Bernardo Porto, 43, Carlito Pamplona, 60320-570, Fortaleza - CE.', 'MERCADINHO CARIRI. CNPJ 05.296.978/0001-66. Comércio Varejista. Fortaleza - CE. ATIVA.', 'Avaliações, telefone e endereço de MERCADINHO CARIRI em João Xxiii, Fortaleza, CE. Ligue (85) 3253-16...', 'Todos os dados da empresa Mercadinho Cariri Raimunda Rodrigues de Moraes com CNPJ 01.946.701/0001-80 - 01946701000180 de Fortaleza/CE. Endereço, Situação...', 'Mercadinho Cariri em Fortaleza - CE, Ceará. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.', 'Mercadinho Cariri em Fortaleza, Ceará. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...']"
MERCADINHO O RIBAMAR,NAO DISPONIBILIZADO,"['https://www.facebook.com/people/Mercadinho-Ribamar/100076021961882/', 'https://www.apontador.com.br/local/ce/fortaleza/mercearias/C405193715294E2946/mercadinho_o_ribamar.html', 'https://cnpj.biz/00402454000199', 'https://acharei.com.br/poi/mercadinho_ribamar_rua_euclides_da_cunha-58783.html', 'https://br.todosnegocios.com/pt/mercadinho-ribamar-85-3235-4271', 'https://www.guiatelefone.com/fortaleza-ce/mercados-e-supermercados/236515/comercial-ribamar', 'https://consultas.plus/lista-de-empresas/ceara/fortaleza/63395024000107-jose-ribamar-da-silva-mercadinho/', 'https://informacoesdobrasil.com.br/local/ce/fortaleza/mercadinho-ribamar-rua-carlota-rodrigues-98+1239122/', 'https://www.benditoguia.com.br/empresa/mercadinho-ribamar-padre-andrade-fortaleza-ce']","['Mercadinho O Ribamar. Rua Edson Martins, 517, Granja Lisboa,Fortaleza - CE, CEP: 60543-454. 0 avaliações.', 'Todos os dados da empresa Mercadinho O Ribamar Jose Ribamar Silveira Barros com CNPJ 00.402.454/0001-99 - 00402454000199 de Fortaleza/CE. Telefone, CNAE(s).', 'Mercadinho Ribamar, Fortaleza - CE. (85) 3235-4271 · http://www.oriba.com.br/. R. Euclídes da Cunha, 240 - Padre Andrade, Fortaleza - CE, 60356-410, Brasil', 'A Mercadinho Ribamar está localizada em R. Euclídes da Cunha, 240 - Padre Andrade, Fortaleza - CE, 60356-410, Brazil, Ceará.', 'Esse supermercado está há anos presente na cidade de Fortaleza, CE. Garantimos sempre o melhor preço e as melhores ofertas para o consumidor.', 'A empresa Jose Ribamar Da Silva Mercadinho, aberta em 28/01/1991, é uma MATRIZ do tipo Empresário (Individual) que está situada em Fortaleza – CE.', 'Informações sobre MERCADINHO RIBAMAR - Rua Carlota Rodrigues, 98, Fortaleza - CE.', 'Mercadinho Ribamar Padre Andrade Fortaleza CE - Serviço de comércio eletrônico em Fortaleza localizada no endereço R. Euclídes da Cunha, 240 - Padre Andrade\xa0...']"
MERCADINHO O ELIAS,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/ce/fortaleza/super-minimercados/mercadinho-e-frigorifico-o-elias-2638598', 'https://m.yelp.com/biz/mercadinho-elias-fortaleza', 'https://guiafacil.com/site/mercadinho-elias/fortaleza/ce/8532654657/', 'https://www.apontador.com.br/local/ce/fortaleza/mercearias/C407244841142Q1422/mercadinho_o_elias.html', 'https://www.listaamarela.com.br/empresa/ce/fortaleza/mercadinho-elias_9563863', 'https://www.guiatelefone.com/fortaleza-ce/mercados-e-supermercados/279774/mercadinho-o-elias', 'https://www.econodata.com.br/consulta-empresa/09342910000127-JOSE-DE-LIMA-COUTINHO', 'https://cnpj.biz/15090325000180', 'https://eguias.net/mercadinho-elias-fortaleza-ce']","['No mercado, a empresa está localizada na Rua Boa Vista, Nº 232 no bairro Joao Xxiii em Fortaleza - CE, CEP 60525-555. A empresa Mercadinho E Frigorifico O Elias\xa0...', 'Map · Av. Clóvis Matos 695. Fortaleza - CE 60182-250. Brazil. Directions · (85) 3265-4657. Call Now · More Info. Menu for Mercadinho Elias · Known For. No. Offers\xa0...', 'MERCADINHO ELIAS tem como foco o segmento de Supermercados em Fortaleza. Você pode localizá-lo em Avenida Clóvis Matos, 695 no bairro Vicente Pinzon em ...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Mercadinho O Elias especializado em null localizado em Rua dos Estados, 775, 60441-410,\xa0...', 'MERCADINHO ELIAS está na categoria da Supermercados em Fortaleza/CE. Rua Cuiabá , 765. Henrique Jorge, Fortaleza, CE.', 'Avaliações, telefone e endereço de MERCADINHO O ELIAS em Bela Vista, Fortaleza, CE. Ligue (85) 3032-66...', 'Consulte o CNPJ da MERCADINHO O ELIAS de Fortaleza, CE, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Todos os dados da empresa Mercadinho e Frigorifico O Elias Mercadinho Elias LTDA com CNPJ 15.090.325/0001-80 - 15090325000180 de Fortaleza/CE. Telefone...', 'Mercadinho Elias atua no segmento Armazéns, Empórios e Mercearias, está situada:no na cidade de Fortaleza, CE. Confira aqui o endereço completo e o telefone\xa0...']"
MERCADINHO PRADO,+55 85 3252-2163,"['https://m.yelp.com/biz/mercadinho-prado-fortaleza-2', 'https://pt.foursquare.com/v/mercadinho-prado/5100416ee4b0cc1b1362f545', 'https://guiafacil.com/site/mercadinho-prado/fortaleza/ce/8532522163/', 'https://www.solutudo.com.br/empresas/ce/fortaleza/super-minimercados/mercadinho-prado-2561891', 'https://www.listamais.com.br/local/cad_idfDQ0BBZ/mercadinho-prado-mercados-em-fortaleza-ce', 'https://www.listaamarela.com.br/empresa/ce/fortaleza/mercadinho-prado_9564220', 'https://cnpj.biz/00437857000173']","['Fortaleza - CE 60440-110. Brazil. Directions. (85) 3225-0373. Call Now. More Info. Menu for Mercadinho Prado. Known For. No. Offers Delivery. Bike Parking.', 'Veja o que seus amigos estão dizendo sobre Mercadinho Prado. Ao criar uma conta, você é capaz de seguir amigos e especialistas em quem confia e ver os\xa0...', 'MERCADINHO PRADO tem como foco o segmento de Supermercados em Fortaleza. Você pode localizá-lo em Rua Ildefonso Albano, 3041 no bairro Joaquim Távora em...', 'A empresa Mercadinho Prado trabalha há mais de 27 anos na categoria Super - Minimercados na cidade de Fortaleza, CE na Rua Idelfonso Albano,\xa0...', 'Mercadinho Prado Fortaleza CE Mercados | Encontre na Lista Mais o Telefone, WhatsApp, Endereço, Avaliações e Como Chegar em Rua Ildefonso Albano,', 'Na Lista Amarela você encontra o telefone, endereço e mais informações sobre Mercadinho Prado em Fortaleza, CE.', 'Todos os dados da empresa Mercadinho Prado Aldeci Ponte Prado com CNPJ 00.437.857/0001-73 - 00437857000173 de Fortaleza/CE. Endereço, Situação, CNAE(s)...']"
MERCADINHO VALTER,NAO DISPONIBILIZADO,"['https://m.yelp.com/biz/mercadinho-mito-fortaleza?hrid=hWV9aPjaI_TZBFKvtzpW_g', 'https://www.solutudo.com.br/empresas/ce/fortaleza/super-minimercados/mercadinho-valter-2585110', 'https://www.facebook.com/groups/463809293744401/', 'https://www.apontador.com.br/local/ce/fortaleza/mercearias/C4035398100E5Q0E5D/mercadinho_dia_dia.html', 'https://www.omelhordobairro.com/prefeito-jose-walter-fortaleza-ce/anuncio/mercadinho-torres-no-jose-walter-474646', 'https://foursquare.com/v/mercadinho-daniel/52c1e298498e507864893437', 'https://www.listamais.com.br/local/cad_idfD7Bf0B/supermercado-valter-mercados-em-fortaleza-ce']","['Avenida I, 1789, José Walter. Fortaleza - CE 60750-080. Brazil. Directions. (85) 3038-5600. Call Now. More Info. Menu for Mercadinho Torres. Known For.', 'A empresa Mercadinho Valter trabalha desde 2002 na categoria Super - Minimercados na cidade de Fortaleza, CE na Avenida Contorno Sul, Nº 1361 - Conjunto\xa0...', 'Mercado Público do José Walter ; VENDA MAIS JOSÉ WALTER ... 3.5K members ; CIDADE JARDIM 2 FOR... 8.1K members ; OLX FORTALEZA 2. 114K members ; JOSÉ WALTER O', 'Mercadinho Dia Dia. Avenida I, 770, Prefeito José Walter,Fortaleza - CE, CEP: 60750-080. 0 avaliações. Aberto agora. Dom: 10:00 às 18:00. Seg à Sáb:.', 'Mercadinho Torres No JosÉ Walter - 4969 Em Prefeito José Walter, Fortaleza, Ce e mais, você encontra no O Melhor do Bairro. Informações, fotos, localização\xa0...', 'See what your friends are saying about mercadinho daniel. By creating an account you are able to follow friends and experts you trust and see the places\xa0...', 'Supermercado Valter Fortaleza CE Mercados | Encontre na Lista Mais o Telefone, WhatsApp, Endereço, Avaliações e Como Chegar em Rua Doutor Periguari,']"
JESUS ESTA CHAMANDO,NAO DISPONIBILIZADO,"['https://moovitapp.com/index/es/transporte_p%C3%BAblico-Jesus_Esta_Chamando-Fortaleza-site_169626606-983', 'https://www.apontador.com.br/local/ce/fortaleza/alimentos/C401589722644T644A/jesus_esta_chamando.html', 'https://www.facebook.com/gojesustechamaoficial/', 'https://www.facebook.com/gojesustechamaoficial/?referrer=page_recommendations_see_all&locale=ar_AR', 'https://ne-np.facebook.com/IEADTC.AvenidaJoaoPessoa/videos/3454472144615748/', 'https://cnpj.biz/02126108000150', 'https://acervo.fortaleza.ce.gov.br/download-file/documentById?id=cccb894e-bac2-44b2-a3fb-6c59ea7207dc', 'https://g1.globo.com/ce/ceara/especial-publicitario/igreja-evangelica-assembleia-de-deus/noticia/2022/11/11/assembleia-de-deus-em-fortaleza-celebra-100-anos-de-historia.ghtml']","['Las siguientes líneas de transporte tienen rutas que pasan cerca de Jesus Esta Chamando. Autobús : 083 CONJUNTO CEARÁ / LAGOA / AUGUSTO DOS ANJOS322 GRANJA\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Jesus Esta Chamando especializado em null localizado em Rua Oliveira Sobrinho, 2031, A,\xa0...', 'G.O Jesus Te Chama Segue-me, Fortaleza. 3574 likes · 81 talking about this. Grupo de Oração. Todas as: Quintas-Feiras. Á partir das: 19:00HRS. Rua:...', 'G.O Jesus Te Chama Segue-me\u200e\u200f, \u200fفورتاليزا\u200f. \u200f\u200f٣٬٥٠١\u200f تسجيل إعجاب · يتحدث \u200f٧٣\u200f عن هذا\u200f. \u200f\u200eGrupo de Oração. Todas as: Quintas-Feiras. Á partir das:...', 'Assembleia de Deus Templo Central Av. João Pessoa - Fortaleza-CE ... Estamos em guerra, e Jesus está chamando seu exército para lutar por mais vidas para o\xa0...', 'Todos os dados da empresa Jesus Esta Chamando Josue de Moura Freitas ME com CNPJ 02.126.108/0001-50 - 02126108000150 de Fortaleza/CE. Endereço, Situação...', '→ Esta foto panorâmica nos mostra a Praça do Ferreira, em Fortaleza, Ceará, nos anos 40. O serviço de bondes ainda existe (seria extinto em 1947), mas os\xa0...', 'Nov 11, 2022 — Comemoração se dará em evento aberto ao público durante quatro dias, relembrando o lema da igreja em cada um deles: Jesus salva, cura,\xa0...']"
