,tel,link,descricao
COMERCIAL DE BEBIDAS BRASIL,NAO DISPONIBILIZADO,"['https://www.econodata.com.br/consulta-empresa/37044732000193-NICOLAU-DE-JESUS-PAIVA', 'https://www.solutudo.com.br/empresas/go/goiania/depositos-de-bebidas/comercial-de-bebidas-ideal-5182180', 'https://www.facebook.com/groups/3186737531355436/', 'https://www.encontragoiania.com.br/b/bebidas-em-goiania.shtml', 'https://www.telelistas.net/go/goiania/depositos+e+distribuidores+de+bebidas', '/search?q=COMERCIAL+DE+BEBIDAS+BRASIL,+GOIANIA+-+GO&tbm=isch&source=univ&fir=IAQn8u67eYeRyM%252CdP5Xl9N9e2aKcM%252C_%253B6bu-8oxjOmzgRM%252CNXhCWkR1wm3wOM%252C_%253BnDAf-IMsvJ29eM%252C26fkMRz-0Lny0M%252C_%253B1hISdNsHoMW-pM%252CXh-I7e2huQWDVM%252C_%253BTaJS4EcJ0cmIgM%252C26fkMRz-0Lny0M%252C_%253BUHdwmHdGM9BleM%252Cg8eQm3szQ5kq9M%252C_%253Bwwbz431VrIXgNM%252C99KVyTwYdQgqCM%252C_%253BM4sfnUJMhHrrIM%252CdP5Xl9N9e2aKcM%252C_%253B-IbMCXe2RzQFDM%252CdP5Xl9N9e2aKcM%252C_%253BNs7o8tcvaGBgcM%252Croh3epYq3lmQgM%252C_&usg=AI4_-kTIDsn59clMrfoeNY-9_aIa6AystA&sa=X&ved=2ahUKEwi3tLOOrKT9AhXUGlkFHSQzCBQQjJkEegQIExAC', 'https://cnpj.biz/44232061000150', 'https://www.olx.com.br/anuncios/distribuidoras-em-goiania']","['Consulte o CNPJ da COMERCIAL DE BEBIDAS GOIAS E CONVENIENCIAS de Formosa, GO, seus sócios e contatos como telefones, emails e website, além de faturamento,\xa0...', 'A empresa Comercial De Bebidas Ideal trabalha desde 2009 na categoria Depósitos de Bebidas na cidade de Goiânia, GO na Rua Sp 17, Nº 54 - Quadra: 28;\xa0...', 'GRUPO DE PROMOÇÕES DE BEBIDAS, EQUIPAMENTOS PARA DISTRIBUIDORAS E VENDAS DE PONTOS ... BEBIDAS- GOIÂNIA-GO E REGIÃO ... ***Natal em Brasil e natal no Haiti.', 'Comercial De Bebidas Vila Boa Rua José Hermano, 1281 Quadra 4 Lote 18. Bairro: Setor Campinas - Goiânia - GO - CEP: 74515-030 (62) 3233-8693.', 'Encontre aqui depósito e distribuidora de bebida, refrigerante, cerveja e chopp em Goiânia - GO. ... Logo Comercial de Bebidas Vila Boa em Setor Campinas\xa0...', 'Todos os dados da empresa Casa das Bebidas 3G Comercial de Bebidas LTDA com CNPJ 44.232.061/0001-50 - 44232061000150 de Goiânia/GO. Telefone, E-mail...', '+3529 distribuidoras em goiania para venda no OLX Brasil ✓. ... distribuidora de bebidas, rua 10 Goiânia esquina com rua 95 setor sul ao lado da catedral\xa0...']"
DISTRIBUIDORA DE BEBIDAS NECTAR,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/go/goiania/depositos-de-bebidas/distribuidora-de-bebidas-nectar-2-5240225', 'https://mobile.guiamais.com.br/goiania-go/distribuidores-de-alimentos-e-bebidas/distribuidores-de-bebidas/2212545929-3272777/distribuidora-de-bebidas-nectar?amp', 'https://www.apontador.com.br/local/go/goiania/alimentos_e_bebidas/C4026858140B5T0B55/distribuidora_de_bebidas_nectar.html', 'https://www.econodata.com.br/consulta-empresa/10845400000151-DISTRIBUIDORA-DE-BEBIDAS-NECTAR-LTDA', 'https://www.tudoaquigoiania.com.br/goiania-go/distribuidores-de-alimentos-e-bebidas/distribuidores-de-bebidas/2212545929-3272777/distribuidora-de-bebidas-nectar?amp', 'https://www.descubraonline.com/guia/go/goiania/distribuidora-de-bebidas-nectar-2-23030865000104/']","['No mercado, a empresa está localizada na Avenida Maria De Oliveira Sampaio, Nº 559 - Quadra82 Lote 22 no bairro Jardim Balneario Meia Ponte em Goiânia - GO, CEP\xa0...', 'Veja as avaliações, o telefone e o endereço de DISTRIBUIDORA DE BEBIDAS NÉCTAR ... no endereço R Ricardo Paranhos - Jardim Balneário Meia Ponte, Goiânia, GO.', 'Localização. Rua Ricardo Paranhos, 326, QUADRA74 LOTE 07, Campinas, 74590-690, Goiânia - GO. rota pronta · Faça login para enviar fotos. Lugares para comer\xa0...', '03.924.694/0001-41. DISTRIBUIDORA DE BEBIDAS NECTAR. (MARLY FERREIRA DOS SANTOS) ; 74.590-690. Rua Ricardo Paranhos, 326 - Jardim Balneario Meia Ponte. GOIANIA,\xa0...', 'Endereço. R Ricardo Paranhos, 326 - QUADRA74 LOTE 07 - - Jardim Balneário Meia Ponte - Goiânia, GO - CEP: 74590-690. Avalie DISTRIBUIDORA DE BEBIDAS\xa0...', 'Distribuidora De Bebidas Nectar 2 em Goiânia, Goiás. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...']"
JC DISTRIBUIDORA,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/pe/recife/super-minimercados/j-c-distribuidora-3941540', 'https://www.jcdistribuicao.com.br/', 'https://www.guiatelefone.com/recife-pe/distribuidores-de-alimentos-e-bebidas/1642288/jc-distribuidora', 'https://www.ruasdobrasil.com.br/local/jc-distribuidora-recife-pe', 'https://guiafacil.com/site/jc-distribuidora/recife/pe/8132216217/', 'https://www.econodata.com.br/consulta-empresa/05486875000169-JC-DISTRIBUIDORA-DE-AGUA-MINERAL-LTDA']","['No mercado, a empresa está localizada na Rua Manoel Corte Real, Nº 371 - A no bairro Engenho Do Meio em Recife - PE, CEP 50730-240. A empresa J C Distribuidora\xa0...', 'A JC Distribuição é hoje uma das maiores empresas de distribuição e atacadista do país, com amplo conhecimento do Centro-Oeste. São mais de 8 mil itens em\xa0...', 'Rua Tamôios, 35 - Santo Amaro, Recife, PE - Cep: 50100-420 - Ver no mapa. Telefone. (81) 3221-6217 · Sugerir alteração. Avalie. Sua Avaliação.', 'Telefone, endereço e informações sobre jc distribuidora, Recife - Pernambuco.', 'JC DISTRIBUIDORA tem como foco o segmento de Bebidas - Depósitos e Distribuidores em Recife. Você pode localizá-lo em Rua Tamôios, 35 no bairro Santo Am...', 'Consulte o CNPJ da JC DISTRIBUIDORA de Recife, PE, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...']"
J. R. DISTRIBUIDORA AGUA,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/pe/recife/transportes-de-agua/jr-agua-mineral-distribuidora-3889708', 'https://www.instagram.com/jr_distribuidora_de_agua/?hl=en', 'https://www.descubraonline.com/guia/pe/recife/j-r-distribuidora-agua-02919412000155/', 'https://www.turismo2rodas.com/pe/recife/guia/j-r-distribuidora-agua-02919412000155/', 'https://www.diariocidade.com/pe/recife/guia/j-r-distribuidora-agua-02919412000155/', 'https://www.guiatelefone.com/recife-pe/distribuidores-de-alimentos-e-bebidas/1644912/jr-agua-mineral', 'https://br.todosnegocios.com/pt/jr-distribuidora-de-%C3%A1gua-e-bebidas-81-98667-8400', 'https://www.benditoguia.com.br/empresa/jr-distribuidora-de-agua-e-bebidas-cacote-recife-pe', 'https://www.planetabrasileiro.com/jr-agua-mineral-delivery-boa-viagem-recife-pe-F100EC10E1FD047']","['A empresa Jr Agua Mineral Distribuidora trabalha desde 2013 na categoria Transportes de Água na cidade de Recife, PE na Rua Rio Fundo, Nº 12 - Campina Do\xa0...', 'Precisando de Água ou gás peça já , o nosso número pra contato é 3651-2450 ou (71)9 8356-5376. Atendemos de seg a sab das 07:00 às 18:30 · 4 posts · 71 followers.', 'Confira abaixo os telefones, endereço e e-mail para contato de J. R. Distribuidora Agua em Recife, Pernambuco. M. JOSE RODRIGUES DE LIMA com o CNPJ 02.919.', 'J. R. Distribuidora Agua em Recife, Pernambuco. Acesse agora e confira ✆ telefones, endereço e horários de atendimento dessa empresa | Turismo2Rodas.', 'A empresa J. R. Distribuidora Agua, localizada no bairro Areias, em Recife-PE foi fundada em 1998. A atividade principal da empresa é Comércio Varejista de\xa0...', 'Avaliações, telefone e endereço de JR ÁGUA MINERAL em Boa Viagem, Recife, PE. Ligue (81) 3325-05... ... Jr Água Mineral. Distribuidores de Água. 1 avaliação\xa0...', 'A JR Distribuidora De Água e Bebidas. está localizada em Rua Jornalista Vilma Lessa - Caçote, Recife - PE, 50875-125, Brazil, Pernambuco.', 'JR Distribuidora De Água e Bebidas. Caçote Recife PE - Distribuidor de bebidas em Recife localizada no endereço Rua Jornalista Vilma Lessa - Caçote,\xa0...', 'água e esgoto - água mineral, água mineral - endereço: Rua Da Benvinda Farias, 56 - Pina - Recife, Pernambuco - telefone: +55 (81) 332729... 3. Distribuidora\xa0...']"
MERCADINHO BELOS MARES,+55 81 98541-7784,"['https://www.procuroacho.com/empresas/pe/recife/07.771.528/0001-03/mercadinho-belos-mares', 'https://leadeasy.com.br/consulta-cnpj/empresas/7771528000103/mercadinho%20belos%20mares%20ltda', '/search?q=MERCADINHO+BELOS+MARES,+RECIFE+-+PE&tbm=isch&source=univ&fir=mU42bfb-fjcm6M%252Cnrnotbiu8d4-fM%252C_%253BTb2D7hbW1vsPfM%252CzFjYfTwWAooruM%252C_%253B__dADykyTbDaeM%252CzFjYfTwWAooruM%252C_%253BK2O970iIKB73GM%252Ct0Lz2AlJteT5NM%252C_%253BTZPLhJktKi40FM%252CdYbACCC8FOiA2M%252C_%253BTZ2zQHpa-Gd94M%252CTRDK2-L4yrOugM%252C_%253BugEGtrzc9RT0fM%252Ct0Lz2AlJteT5NM%252C_%253BmbJmwOCBfBhi6M%252CmMdTt0LJGQCRuM%252C_%253BsOC7nqJg2B5wAM%252C4-_yxi0al2-qXM%252C_%253B2BhgRWjph59WKM%252Cyh-pEr4AObjltM%252C_&usg=AI4_-kSMm6HPrTrYkpP4NaAhYE9XhN8lVg&sa=X&ved=2ahUKEwiDt_qnrKT9AhVbF1kFHRrfCOIQjJkEegQICRAC', 'https://www.econodata.com.br/consulta-empresa/27875124000177-MERCADINHO-BELO-PRECO-JLN-LTDA', 'https://issuu.com/danielabacelar/docs/livro_tg2_daniela_bacelar', 'https://www.youtube.com/watch?v=YR9PZU7k5Cc', 'https://www.youtube.com/watch?v=N-gNnsd3ao0', 'https://listatudo.com.br/pernambuco/grande-recife/alimentos-bebidas-e-fumo/alimentacao/?page=3']","['Localizada em Recife / PE, a empresa é uma Matriz do tipo Sociedade Empresária Limitada, de porte ""Micro Empresa"" e atualmente encontra-se Ativa na Receita\xa0...', 'MERCADINHO BELOS MARES. 07.771.528/0001-03 ... Mostrar. Telefone. 99 99999-9999. Mostrar. Email. email@email.com. Mostrar ... Recife - Pernambuco\xa0...', 'Consulte o CNPJ da MERCADINHO BELO PRECO de Simões Filho, BA, seus sócios e contatos como ... RECIFE, PE ... Rua o Qd U Lt 2,3,4 Loja P - Stella Mares.', 'Feb 6, 2020 — MERCADO GASTRONÔMICO DE BOA VIAGEMTIME OUT MARKET RECIFE UM ELEMENTO REQUALIFICADOR DO ESPAÇO URBANO. Trabalho Final de Graduação\xa0...', 'Encontre telefones e endereços de empresas em Pernambuco, Grande Recife nas ... Na Mercadinho Poupe Bem, você encontrará produtos de higiene e limpeza para\xa0...']"
WEST-RIO,NAO DISPONIBILIZADO,"['https://en.wikipedia.org/wiki/Rio_de_Janeiro', 'https://www.britannica.com/place/Rio-de-Janeiro-Brazil', 'https://en.wikivoyage.org/wiki/Rio_de_Janeiro/Zona_Oeste', 'https://theculturetrip.com/south-america/brazil/articles/10-reasons-why-you-really-should-visit-rio-de-janeiros-west-zone/', 'https://wikitravel.org/en/Rio_de_Janeiro/Zona_Oeste', 'https://www.tripadvisor.com/Neighborhood-g303506-n15621787-Zona_Oeste_West_Zone-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html', 'https://en.wikivoyage.org/wiki/Rio_de_Janeiro/Zona_Oeste', '/search?q=WEST-RIO,+RIO+DE+JANEIRO+-+RJ&tbm=isch&source=univ&fir=W913f5mliCc8IM%252C9zIFH1z2HuyxNM%252C_%253BTmzDFotZyDXPFM%252CgcfRXF5e4AbvwM%252C_%253BLYqNNjaqWgbNEM%252CgcfRXF5e4AbvwM%252C_%253BdbcRbXSc8AXhQM%252C9zIFH1z2HuyxNM%252C_%253B4j7NUZMciF41LM%252CcEONZeoGAhIUMM%252C_%253ByhU7-uvUHtoF4M%252CgcfRXF5e4AbvwM%252C_%253BNPhTNixfycaDVM%252C3sLOrfvPEhv4uM%252C_%253BelUObyGKREgQ-M%252Cvi0ItvLS_qO76M%252C_%253B5AK1X50ojbVAwM%252CzwRy4_hQ_2y72M%252C_%253B0CPvQw9l6rHbtM%252Cag_LRSpWiU8DUM%252C_&usg=AI4_-kSDUyCb8FGGxjZHK0aEg-VI7j3Ejw&sa=X&ved=2ahUKEwihsdavrKT9AhVZElkFHQ_MCs0QjJkEegQIGRAC']","['Zona Oeste The West Zone in Rio de Janeiro is the farthest zone from the city center and is home to the richest and poorest neighborhoods in Rio.', 'Rio de Janeiro Zona Oeste (West Zone): Read 140312 reviews of Zona Oeste (West Zone) Hotels and Restaurants with a Rio de Janeiro Zona Oeste (West Zone)\xa0...', 'Zona Oeste (The West Zone) in Rio de Janeiro is the farthest zone from city center and is home to the richest and poorest neighborhoods in Rio.']"
NEGA TEREZA,+55 21 3251-0038,"['https://www.tripadvisor.com/Restaurant_Review-g303506-d10862942-Reviews-Nega_Tereza-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html', 'https://www.facebook.com/NegaTerezaBar/', 'https://www.instagram.com/negaterezabar/?hl=en', 'https://restaurantguru.com/Nega-Tereza-Rio-de-Janeiro', 'https://m.yelp.com/biz/nega-tereza-rio-de-janeiro', 'https://foursquare.com/v/nega-tereza-bar/4e19f4d27d8b8af9139c106b', 'https://untappd.com/w/nega-tereza-bar/230554', 'https://www.10best.com/destinations/brazil/rio-de-janeiro/santa-teresa/restaurants/acaraje-da-nega-teresa/']","['1088 Followers, 499 Following, 57 Posts - See Instagram photos and videos from Nega Tereza Bar (@negaterezabar)', 'Jan 15, 2023 — Nega Tereza Bar, #2967 among Rio de Janeiro pubs & bars: 232 reviews by visitors and 16 detailed photos. Find on the map and call to book a\xa0...', 'Map · R. Áurea 24. Rio de Janeiro - RJ 20240-210. Brazil. Santa Teresa. Directions · (21) 3852-3992. Call Now · More Info. Menu for Nega Tereza · Known For. No.', 'Photo taken at Nega Tereza Bar by Rafael M. on 9/14/2014 ... Santa Teresa, Rio de Janeiro ... See what your friends are saying about Nega Tereza Bar.', 'Nega Tereza Bar. Rio de Janeiro, Brazil. Bar / Restaurant / Store. Total (?) 24. Unique (?) 13. Monthly (?) 0. You 0. (N/A). 18 Ratings.', 'Acaraje da Nega Teresa: High on a hillside in the boho, historic neighborhood of Santa Teresa, each weekend sees Nega Teresa ... Rio de Janeiro Local Expert.']"
LIRIO DO VALE,NAO DISPONIBILIZADO,"['#', 'https://pt-br.facebook.com/liriodovalerj/', 'https://www.solutudo.com.br/empresas/rj/rio-janeiro/paisagismo/lirio-do-vale-jardinagem-e-decoracao-13386020', 'https://www.tripadvisor.com.br/Hotel_Review-g303503-d3729257-Reviews-Pousada_Lirio_do_Vale-Paraty_State_of_Rio_de_Janeiro.html', '/search?q=LIRIO+DO+VALE,+RIO+DE+JANEIRO+-+RJ&tbm=isch&source=univ&fir=WWHF07scn8K5bM%252CNOouENwEEmPVnM%252C_%253BAmDVPayvI9tZKM%252C4OXhhWKpFUx3hM%252C_%253BdQMjCn1L6FnCGM%252C4TyiRjZd-N6M-M%252C_%253Bndg_LsjtC_Bg6M%252CoELt9v2WkmEjQM%252C_%253Blme_oJjW7ZRdhM%252CNOouENwEEmPVnM%252C_%253BviHE48bqC6a2jM%252Cp-y7f54lulw56M%252C_%253BjiZFKemU4yzAtM%252CBqVDuheAPpBtDM%252C_%253BEkja69BKuQ6g5M%252CXng73fIkIOy2bM%252C_%253B73hIUdChTcI7SM%252CoELt9v2WkmEjQM%252C_%253BtgJ6gWdRoqUIdM%252CwPHZULbexcxrsM%252C_&usg=AI4_-kRjMNvvOMtBXWo3Dm1JLqupDUE81w&sa=X&ved=2ahUKEwiw5JO8rKT9AhUHD1kFHe5NAHcQjJkEegQIMBAC', 'https://ar.trivago.com/en/paty-do-alferes-78560/hotel/estancia-lirio-do-vale-1193288', 'https://www.instagram.com/spacoliriodovale/?hl=en', 'https://www.booking.com/hotel/br/lirio-do-vale-paraty1.pt-br.html', 'https://criticalhits.com.br/games/elden-ring-como-conseguir-lirio-do-vale-fantasma-do-1-ao-9-infinitamente/', 'https://www.consultarcep.com.br/rj/rio-de-janeiro/campo-grande/rua-lirio-do-vale/23090070', 'https://www.mfrural.com.br/detalhe/434807/convallaria-muguet-lirio-do-vale']","['Página · Organização religiosa · Rua Augusto Vasconcelos 828, Rio de Janeiro, RJ, Brazil · desbravalv@gmail.com · Fechado agora · Classificação · 4,7 (17 avaliações).', 'No mercado, a empresa está localizada na Rua Birigui, Nº 49 no bairro Realengo em Rio de Janeiro - RJ, CEP 21765-430. A empresa Lirio Do Vale - Jardinagem E\xa0...', 'Vale das Princesas (Miguel Pereira) Rio de Janeiro Refúgio Natural | Lugar de Paz Grupos e Famílias ☎️ Reservas: (21) 98889-5157 ou ⬇️⬇️.', 'Situada em Paraty, a 5,5 km da praia de Paraty Mirim, a Lírio do Vale oferece acomodações com piscina ao ar livre, estacionamento privativo gratuito,...', 'A Rua Lírio do Vale é predomimantemente residencial com 97,37% endereços residenciais e está localizada no bairro de Campo Grande na cidade de Rio de Janeiro RJ\xa0...']"
DISTRIBUIDORA DE BEBIDAS JUNIOR,NAO DISPONIBILIZADO,"['https://www.instagram.com/jrdistribuidoradebebidasrj/?hl=en', 'https://www.solutudo.com.br/empresas/rj/rio-janeiro/depositos-de-bebidas/distribuidora-de-bebidas-junior-17361311', 'https://m.facebook.com/people/Distribuidora-de-Bebidas-do-J%C3%BAnior/100063973425943/', 'https://m.yelp.com/biz/distribuidora-de-bebidas-evandro-j%C3%BAnior-rio-de-janeiro', 'https://www.diariocidade.com/rj/rio-de-janeiro/guia/distribuidora-de-bebidas-junior-09087413000120/', 'https://www.descubraonline.com/guia/rj/rio-de-janeiro/distribuidora-de-bebidas-junior-09087413000120/', 'https://www.telelistas.net/locais/rj/rio+de+janeiro/atacado+e+fabricacao+de+bebidas/bu-21011372/distribuidora+de+bebidas+junior+em+penha']","['JR Distribuidora De Bebidas. ZÉ DELIVERY EXPRESS BEBIBAS CARVÃO   GELO O MELHOR PREÇO DA Z.O. wa.me/message/EYTAG7YCU5QUN1. 26 posts.', 'Distribuidora De Bebidas Junior ; Endereço. Rua Cabreuva, 171, Penha Rio de Janeiro/RJ - CEP 21070-250 ; Telefone. (21) 4108-5037 • (21) 3869-9091 ; Email.', 'Page · Local service · Rua Comandante Ari Parreiras, 1306 Porto da. Madama, São Gonçalo, RJ, Brazil · +55 21 99862-2605 · distribuidora.jr.junior@gmail.com · Not\xa0...', 'Estr. do Barro Vermelho 1463. Rio de Janeiro - RJ 21540-500. Brazil. Colégio. Directions ; (21) 2471-9293. Call Now ; More Info. Offerings for Distribuidora de\xa0...', 'A empresa Distribuidora De Bebidas Junior, localizada no bairro Penha, em Rio de Janeiro-RJ foi fundada em 2007. A atividade principal da empresa é Comércio\xa0...', 'Distribuidora De Bebidas Junior em Rio de Janeiro, Rio de Janeiro. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura.', 'Ache endereço e telefone de Distribuidora de Bebidas Junior em Penha atuante em Atacado e Fabricação de Bebidas, perto de Penha, Rio de Janeiro - RJ.']"
BAVA DISTRIBUIDORA,+55 21 2273-7442,"['https://www.facebook.com/bavadeposito/?locale=pt_BR', 'https://www.solutudo.com.br/rj/rio-janeiro/depositos-de-bebidas/bava-distribuidora-17682719', 'https://www.yelp.com/biz/bava-distribuidora-rio-de-janeiro', 'https://pt.foursquare.com/v/bava-distribuidora-de-bebidas-ltda/4f4ecab4e4b0db32976811f3', 'https://www.apontador.com.br/local/rj/rio_de_janeiro/bebidas/T4XUQ93C/bava_distribuidora_de_bebidas_grajau.html', 'https://www.listamais.com.br/local/cad_idX77XBD9/bava-distribuidora-distribuidores-de-bebidas-em-rio-de-janeiro-rj', 'https://www.zapia.digital/rio-de-janeiro-rj/botafogo/distribuidores-de-bebidas/bava-distribuidora/2862450', 'https://www.telelistas.net/locais/rj/rio+de+janeiro/depositos+e+distribuidores+de+bebidas/bu-1103419/bava+distribuidora+de+bebidas+em+grajau']","['Rua Aristides Lobo, 114, Rio Comprido Rio de Janeiro/RJ - CEP 20250-450. Ver telefone. (21) 2220-1414 • (21) 2524-5778. Ligar.', 'Photos · Map · R. Aristides Lobo 152. Rio de Janeiro - RJ 20250-450. Brazil. Rio Comprido. Directions · (21) 2273-7442. Call Now · More Info. Offerings for Bava\xa0...', 'Bava Distribuidora De Bebidas LTDA. R. Aristides Lobo, 153 - Rio Comprido, Rio de Janeiro - RJ, 20250-450. Rio de Janeiro\xa0...', '... do Bava Distribuidora de Bebidas - Grajaú especializado em null localizado em Rua Br. do Bom Retiro, 2316, lj b, 20540-342, Grajaú, Rio De Janeiro, RJ.', 'Bava Distribuidora Rio de Janeiro RJ Distribuidores de Bebidas | Encontre na Lista Mais o Telefone, WhatsApp, Endereço, Avaliações e Como Chegar em Rua\xa0...', 'BAVA DISTRIBUIDORA - Rua São Clemente - Botafogo, ☎ Telefone (21) 2220. ... Rua São Clemente, 24 - CS B - Botafogo - Rio de Janeiro/RJ - Cep 22260-000\xa0...']"
CANTINHO DO SABOR,+55 21 3936-1236,"['https://www.facebook.com/cantinho.saborc/', 'https://www.tripadvisor.com.br/Restaurant_Review-g303506-d4532065-Reviews-Cantinho_Do_Sabor-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html', 'https://restaurantguru.com.br/Cantinho-do-Sabor-Rio-de-Janeiro-28', 'https://m.yelp.com/biz/restaurante-cantinho-do-sabor-rio-de-janeiro', 'https://www.instagram.com/cantinhodsaborr/?hl=en', 'https://www.rappi.com.br/restaurantes/900165900-cantinho-do-sabor-gloria']","['Cantinho do Sabor, Rio de Janeiro. 550 curtidas · 70 estiveram aqui. A melhor comida caseira da região. Buffet a quilo ou à La Carte.', 'Cantinho Do Sabor, RJ ainda não recebeu pontuações suficientes para a comida, serviço, preço e ambiente. Seja uma das primeiras pessoas a deixar feedback!', 'Jan 26, 2023 — Cantinho do Sabor, #438 entre Rio de Janeiro cafeterias: 33 avaliações e 5 fotos detalhadas. Encontrar no mapa e ligar para reservar uma\xa0...', ""Restaurante Cantinho do Sabor in Rio de Janeiro, reviews by real people. Yelp is a fun and easy way to find, recommend and talk about what's great and not\xa0..."", 'Cantinho do Sabor. Entregas em domicílio/Atendemos empresas. Peça aqui: 21 97030-0243. Funcionamos: Seg. a Sab. Refeição e Dom. Frango Assado. 29 posts.', 'Obtenha 15 dias de entrega gratuita em Cantinho do Sabor - Glória - Glória. Descubra as melhores promoções e comidas mais populares de Cantinho do Sabor\xa0...']"
