,tel,link,descricao
NAYARA'S BAR RECANTO DO TRAPICHE,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/rn/natal/restaurantes/nayara-s-bar-recanto-do-trapiche-4404647', 'https://www.zapia.digital/natal-rn/redinha/bares/nayaras-bar-recanto-do-trapiche/672370', 'https://cnpj.biz/00710678000168', ""/search?q=NAYARA'S+BAR+RECANTO+DO+TRAPICHE,+NATAL+-+RN&npsic=0&rflfq=1&rldoc=1&rllag=-5871747,-35182891,1374&tbm=lcl&sa=X&ved=2ahUKEwi0uJ2-7JD9AhVIKFkFHWk7ALgQtgN6BAgVEAE"", ""/search?q=NAYARA'S+BAR+RECANTO+DO+TRAPICHE,+NATAL+-+RN&tbm=isch&source=univ&fir=J98AwIZ5ol8COM%252CQVbH2loq7vEzVM%252C_%253BjROfaPbkdDmRpM%252C59st34-EBzVDtM%252C_%253BhBd-Ra0X9mOgJM%252CSGaRovTIBZkplM%252C_%253B27DJ-Y06fEriOM%252CLbctn5js5xd-0M%252C_%253B-lYwqpXPfkggeM%252CoP509XPCN76RdM%252C_%253BjlJ035Wjs07dYM%252CLbctn5js5xd-0M%252C_%253B_gq9B4rWM_b7LM%252CMZ2T_ztSuPEgwM%252C_%253B9gW5qo8TZbqkBM%252CLbctn5js5xd-0M%252C_%253BsDV_7L_MmirrPM%252CRaItu9i3pnAX3M%252C_%253B_qVAI7nxXsJYtM%252CLbctn5js5xd-0M%252C_&usg=AI4_-kT9u-LFAZmJqDnoAWpkiu7qD5rufQ&sa=X&ved=2ahUKEwi0uJ2-7JD9AhVIKFkFHWk7ALgQjJkEegQIHBAC"", 'https://cnpj.services/00710678000168/ariane-bezerra-gois-da-costa', 'https://www.informecadastral.com.br/cnpj/ariane-bezerra-gois-da-costa-00710678000168', 'https://casadosdados.com.br/solucao/cnpj/ariane-bezerra-gois-da-costa-00710678000168', 'https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-Bar_e_Restaurante_da_Neta-Natal-site_32777001-1742']","[""No mercado, a empresa está localizada na Rua Francisco Ivo, Nº 155 no bairro Redinha em Natal - RN, CEP 59122-000. A empresa Nayara'S Bar Recanto Do Trapiche\xa0..."", ""A empresa NAYARA'S BAR RECANTO DO TRAPICHE atua no segmento de Bares e está localizada na Rua Francisco Ivo, 155, no bairro Redinha em Natal/RN\xa0..."", 'Jul 20, 1995 — Localização. Logradouro: Rua Francisco Ivo, 155. Bairro: Redinha. CEP: 59122-000. Município: Natal. Estado: Rio Grande do Norte.', ""Dec 17, 2022 — Ariane Bezerra Gois Da Costa - Nayara's Bar Recanto Do Trapiche ... CEP: 59122000; Complemento: Bairro: REDINHA; Município: NATAL; UF: RN."", 'O CNPJ da empresa Ariane Bezerra Gois da Costa (Nayaras Bar Recanto do Trapiche) é 00.710.678/0001-68. Com sede em NATAL, RN, possui 27 anos,\xa0...', ""00.710.678/0001-68. Razão Social. ARIANE BEZERRA GOIS DA COSTA. Nome Fantasia. NAYARA'S BAR RECANTO DO TRAPICHE. Tipo. MATRIZ. Data Abertura."", '6 days ago — As linhas abaixo têm rotas que passam perto de Bar e Restaurante da Neta. Ônibus : 309N-08N-25 ... 310, Redinha / Natal Shopping, VISUALIZAR.']"
BUONGUSTAIO,+55 84 3202-1143,"['https://www.tripadvisor.com/Restaurant_Review-g303518-d2345460-Reviews-Buongustaio-Natal_State_of_Rio_Grande_do_Norte.html', 'https://www.facebook.com/RestBuongustaio/photos/', 'https://www.instagram.com/buongustaio.natal/?hl=en', 'https://m.yelp.com/biz/buongustaio-ristorante-natal', 'https://restaurantguru.com/Buongustaio-Natal/menu', 'https://untappd.com/v/buongustaio/8413587', '/search?q=BUONGUSTAIO,+NATAL+-+RN&tbm=isch&source=univ&fir=DV6uxuQJwB6GjM%252CnT452ZfNTLB-mM%252C_%253BSawmG4KoF3D7bM%252C0iq-bSHE4hCukM%252C_%253BDyw6Vx5I__jVyM%252CMvo0bWo3j9DicM%252C_%253BtC_6_RS7MuxphM%252C0iq-bSHE4hCukM%252C_%253BE1zQXz3slrVpWM%252CnT452ZfNTLB-mM%252C_%253BTdthCUwatZvUUM%252CUa7XE5dgFAgE1M%252C_%253BwmizNqGvUPyBDM%252CZHG3KmFoJUKWcM%252C_%253BN1ljjvXisYYRsM%252C2D8yH3_md3jjvM%252C_%253BAIYSfEkZ7DC20M%252CnT452ZfNTLB-mM%252C_%253BP4ag3FAI9tU4hM%252CjHdOgIAAt2b0kM%252C_&usg=AI4_-kRWQiLnPiYbECQaWIN6_RDzvTbMSg&sa=X&ved=2ahUKEwiN1K7E7JD9AhWdElkFHRtgDEMQjJkEegQIJhAC']","['Buongustaio, Natal, Rio Grande do Norte. 1608 likes · 1 talking about this · 3120 were here. Restaurante Buongustaio - Midway Mall e Av. Afonso Pena, 444.', '11.4k Followers, 1531 Following, 3652 Posts - See Instagram photos and videos from Buongustaio Ristorante (@buongustaio.natal)', 'Av. Bernardo Vieira 3775 lj 210A pi 2. Natal - RN 59015-900. Brazil. Directions. (84) 3611-2519. Call Now. More Info. Menu for Buongustaio Ristorante.', 'Home /; Brazil /; Natal, State of Rio Grande do Norte /; Buongustaio Ristorante, Av. Afonso Pena, 444 /; Buongustaio Ristorante menu\xa0...', ""Find out what's popular at Buongustaio in Natal, RN in real-time and see activity.""]"
BOTEQUIM REAL,+55 84 3217-8999,"['https://www.instagram.com/realbotequim.natal/?hl=en', 'https://www.facebook.com/RealBotequimNatal/', 'https://www.tripadvisor.com/Restaurant_Review-g303518-d4275045-Reviews-Real_Botequim-Natal_State_of_Rio_Grande_do_Norte.html', 'https://m.yelp.com/biz/real-botequim-natal', 'https://restaurantguru.com/Real-Gourmet-Natal', '/search?q=BOTEQUIM+REAL,+NATAL+-+RN&tbm=isch&source=univ&fir=qSd5tfHbwa7h5M%252CjhMwFu8mJZx1vM%252C_%253BlZRVKVHMyYNZ8M%252CEgq11JFe6P_ffM%252C_%253BLLSqSAdJVPbUQM%252CeH3FYd-O9KWXNM%252C_%253BQjo49e8azPxYKM%252Cju9WIFjDXVDcXM%252C_%253B6iGiqUndDWYNMM%252CY67vFqQT_YbULM%252C_%253BR02mUyRYBQjBTM%252CM5LyFsCq6OboyM%252C_%253B1WZ2PloRhz1_dM%252CY67vFqQT_YbULM%252C_%253B4UXC5cXN9KcTyM%252CTw1T8sY3Yya47M%252C_%253BkJ2Isv7p6gkNzM%252CWOkeJ4raD_bC4M%252C_%253BoLpTgas1W7UCuM%252CrTi8Z2AIH7xv6M%252C_&usg=AI4_-kQEwr4aLWdv86ePHn6Gk_tRcMX_Xg&sa=X&ved=2ahUKEwjd6eXQ7JD9AhWdF1kFHVtQCi8QjJkEegQITRAC', 'https://revistadeguste.com/noticia/real-botequim-chega-ao-coracao-de-petropolis/', 'https://foursquare.com/v/real-botequim/4c01bd2af8492d7f28635ffa']","['19.7k Followers, 5818 Following, 3838 Posts - See Instagram photos and videos from Real Botequim Natal (@realbotequim.natal)', '#119 of 1212 restaurants in Natal. Avenida Engenheiro Roberto Freire 2920 Shopping Cidade Jardim, Natal, State of Rio Grande do Norte 59082-400 Brazil.', 'Av. Engenheiro Roberto Freire 2920. Natal - RN 59082-400. Brazil. Directions. (84) 3217-8375. Call Now. More Info. Menu for Real Botequim. Known For.', 'Real Botequim, #103 among Natal restaurants: 1864 reviews by visitors and 50 ... Food at Real Botequim ... Natal, State of Rio Grande do Norte, Brazil.']"
IRACHAI,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g303518-d5364417-Reviews-Irachai_Sushi_House-Natal_State_of_Rio_Grande_do_Norte.html', 'https://m.yelp.com/biz/irachai-sushi-bar-natal', 'http://www.irachai.com.br/', 'https://www.instagram.com/irachai/?hl=en', '/search?q=IRACHAI,+NATAL+-+RN&tbm=isch&source=univ&fir=XyEXQajNQvOjXM%252CnOwOkqLaMAQBoM%252C_%253B8jlmxTUrWdL5BM%252C9y6NLDvQ3HKcoM%252C_%253BbpEVFa1w958gaM%252CnOwOkqLaMAQBoM%252C_%253BcWM2XPrtZ0DbkM%252CpJT8bqJAb3iUwM%252C_%253BlQiCl8KPMM3k3M%252C-VwBWiM7_IQmuM%252C_%253B1V2Zz20efdFdXM%252CnOwOkqLaMAQBoM%252C_%253BcqqxAvzPIDweWM%252CqUzqDHOyC8M6MM%252C_%253BOxrMVZS0pFHGqM%252C5YL-1X_gtzbSgM%252C_%253BkJw_NDpTFNeALM%252CpJT8bqJAb3iUwM%252C_%253BdvDNPGz5epSsoM%252C0T5GFfYFW-c7yM%252C_&usg=AI4_-kT6tFmpzuN6eL3rwJb2FbE_uHfJFQ&sa=X&ved=2ahUKEwjk_9jW7JD9AhWsEFkFHRaQCRIQjJkEegQILRAC', 'https://restaurantguru.com/Acai-do-Zero3-Natal']","['Location and contact. Rua Trairi 714 Petrópolis, Natal, State of Rio Grande do Norte 59020-150 Brazil.', 'Map · R. Trairi 714. Natal - RN 59020-150. Brazil. Directions · (84) 3222-4660. Call Now · More Info. Menu for Irachai Sushi Bar · Known For. No. Takes Reservations.', '16 unidades de irachai sushi (sushi e sashimi especiais). A partir de R$ 57,40. Combo Hot -20 unidades. 20 unidades de sushi/sashimi fritos e maçaricados.', 'Excelência em Sushi Bar e Restaurante. NATAL FORTALEZA. www.irachai.com.br.', 'Jan 10, 2023 — Irachai Sushi Shop, #17 among Natal sushi restaurants: ❤️ 2647 reviews by visitors and ... Natal, State of Rio Grande do Norte, Brazil.']"
RESTAURANTE MANGAI,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g303518-d14200500-Reviews-Mangai-Natal_State_of_Rio_Grande_do_Norte.html', 'https://www.instagram.com/mangairestaurantes/?hl=en', 'https://restaurantguru.com/MANGAI-PONTA-NEGRA-Natal', 'https://www.facebook.com/restaurantemangainatal/', 'http://cardapio.mangai.com.br/', 'https://www.praiasdenatal.com.br/restaurante-mangai/', 'https://www.yelp.com/biz/mangai-natal']","['Location and contact. Avenida Amintas Barros No 3300, Natal, State of Rio Grande do Norte 59075-810 Brazil.', '230k Followers, 4 Following, 2303 Posts - See Instagram photos and videos from MANGAI (@mangairestaurantes)', ""Jan 10, 2023 — This restaurant is proud of tasty carne-de-sol, broth and monkfish. Order good gelato, queijada and fruitcake. It's easy to find Mangai due to ..."", 'Mangai Lagoa Nova, Natal, Rio Grande do Norte. 15506 likes · 23 talking about this · 110127 were here. Gastronomia brasileira com tradição, sabor e...', 'MANGAI BRASÍLIA | DF. MANGAI JOÃO PESSOA | PB. MANGAI MANAÍRA SHOPPING | PB. MANGAI LAGOA NOVA | RN. MANGAI RECIFE | PE. MANGAI SÃO PAULO | SP.', 'Onde encontrar o Restaurante Mangai ... Se você está em Natal, não deixe de conferir este maravilhoso restaurante. Ele está localizado no Bairro da Lagoa Nova, na ...', 'One of the best restaurants in Natal, has some awesome regional food. Its decoration is also regional, and the restaurante is very well… read more.']"
BASILICOS,+55 84 3211-0145,"['https://www.tripadvisor.com/Restaurant_Review-g303518-d2345440-Reviews-Basilico_s-Natal_State_of_Rio_Grande_do_Norte.html', 'https://www.instagram.com/restbasilicos/?hl=en', 'https://es-la.facebook.com/pages/category/Restaurant/Basilicos-Restaurante-175624175791889/videos/', 'https://m.yelp.com/biz/restaurante-basilicos-natal', 'https://restaurantguru.com/Basilicos-Natal', 'https://foursquare.com/v/basilicos/4c5eca9a6147be9ab8a89509', '/search?q=BASILICOS,+NATAL+-+RN&tbm=isch&source=univ&fir=rD_jD8rKMiG22M%252CKezzByony1w6kM%252C_%253BvJXAxSBqlZbIrM%252CZO7b9bcD7fXk7M%252C_%253BK0EZ7tNcroROdM%252CKezzByony1w6kM%252C_%253BOvvMOFLS2MV91M%252COOrTJQch6xoG9M%252C_%253B5jtebGtY_1AtXM%252CwwFnoIzgl8S-hM%252C_%253BSUH_hdb5luP33M%252CZO7b9bcD7fXk7M%252C_%253B8_9d0x8w8MhA1M%252CZO7b9bcD7fXk7M%252C_%253BUmc5KEfMvk-TzM%252CKezzByony1w6kM%252C_%253BYGx1iy1tBTw8tM%252COOrTJQch6xoG9M%252C_%253Bsrv5mfUsQJH_nM%252CpFNizMUoyqLIFM%252C_&usg=AI4_-kT7vNtZFHf4XGOu_eEJeSSmHI7_Yw&sa=X&ved=2ahUKEwiPpOnj7JD9AhUAFmIAHRVwDo4QjJkEegQIXhAC']","[""linktr.ee/Basilicos. PIZZA's profile picture. PIZZA. MASSA's profile picture ... Sabor de Pão | Natal/RN. Follow. austin_lancha. LANCHA AUSTIN - Natal-RN."", 'Basilicos Restaurante, Natal, Rio Grande do Norte. 1059 likes · 1197 were here. Italian Restaurant.', ""Av. Rodrigues Alves 433. Natal - RN 59020-200. Brazil. Directions. (84) 3211-0145. Call Now. More Info. Menu for Restaurante Basilico's. Known For."", ""Basilico'S, #96 among Natal restaurants: 434 reviews by visitors and 20 detailed photos. ... Natal, State of Rio Grande do Norte, Brazil."", 'Petrópolis, Natal. Save. Share. Tips 26 · Photos 43. Basilicos. 7.5/10 ... See what your friends are saying about Basilicos. ... Restaurantes em Natal-RN.']"
FRANGO ASSADO NA PASSAGEM,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g303518-d5330726-Reviews-Frango_Assado_Na_Passagem-Natal_State_of_Rio_Grande_do_Norte.html', 'https://www.tripadvisor.co.nz/Restaurant_Review-g303518-d5330726-Reviews-Frango_Assado_Na_Passagem-Natal_State_of_Rio_Grande_do_Norte.html', 'https://www.solutudo.com.br/empresas/rn/natal/restaurantes/frango-assado-na-passagem-4404385', 'https://www.apontador.com.br/local/rn/natal/galeterias/C4051377584E2N4E2F/frango_assado_na_passagem.html', 'https://inteligue.com.br/frango-assado-na-passagem', 'https://www.descubraonline.com/guia/rn/natal/frango-assado-na-passagem-00943680000187/', 'https://telepesquisa.com/rn/empresas/d/frango-assado-na-passagem', '/search?q=FRANGO+ASSADO+NA+PASSAGEM,+NATAL+-+RN&tbm=isch&source=univ&fir=dwyTneTvaXhoBM%252Cfo9PQxv2am5BVM%252C_%253BRmQuU2cPh8iJ8M%252CaKhWtxWq1q_8GM%252C_%253BwaqHgrqQ6KsVEM%252CGmQwBFLm5AadgM%252C_%253B8-klYBvrVdyZvM%252Cfo9PQxv2am5BVM%252C_%253BwD02vEES8V5HzM%252C0MvUHfCbNqnD5M%252C_%253BZx-WhRzaTLOg8M%252C3JaWlsKevrA3LM%252C_%253BGeYa8mamksX2dM%252C8jKfIiw81hqWNM%252C_%253BBlrZeIi3dL8iKM%252CIeS8UB1S_4B-ZM%252C_%253B2VJOBew0C55x_M%252CGmQwBFLm5AadgM%252C_%253B99TMFzXnQvBN1M%252CUKTFCKOmiem-4M%252C_&usg=AI4_-kRaOV_V8dQOmUf7yePob-nBkrlivw&sa=X&ved=2ahUKEwjziZzq7JD9AhUHF1kFHbGFB4wQjJkEegQIIhAC', 'https://www.trip.com/hot/hotels-near-frango-assado-na-passagem/']","['Frango Assado Na Passagem, Natal: See unbiased reviews of Frango Assado Na Passagem, rated 4 of 5, and one of 1443 Natal restaurants on Tripadvisor.', ""4.0 1 review. #1,377 of 1,616 Restaurants in Natal. There aren't enough food, service, value or atmosphere ratings for Frango Assado Na Passagem, RN yet."", 'Frango Assado Na Passagem ; Endereço. Rua Augusto Calheiros, 226, Cidade Nova Natal/RN - CEP 59072-700 ; Telefones. (84) 3222-7856\xa0...', 'Dom à Sáb: 11:30 às 14:30. ver telefone. +55 84 3614-1050 +55 84 3222-7006.', 'Veja o telefone e endereço da empresa FRANGO ASSADO NA PASSAGEM Natal, Restaurante em Natal - RN. R Augusto Calheiros, Cidade Nova. Fone (84) 99988-03...', 'Frango Assado Na Passagem em Natal, Rio Grande do Norte. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Encontre aqui telefone, endereço, descontos e whatsapp de Restaurantes na Frango Assado Na Passagem, no bairro em Natal, - telepesquisa.com.', ""Find cheap hotels Near Frango Assado Na Passagem In Natal on Trip.com and save up ... If you're going to Natal/RN, I would definitely recommend this hotel.""]"
PIZZA & PASTA DA WALTER,+55 84 3236-2585,"['https://www.facebook.com/pizzaepastadawalter/', 'https://restaurantguru.com/Pizza-Pazza-Natal', 'https://www.tripadvisor.com/LocationPhotoDirectLink-g303518-d2345637-i300016234-Pizza_Pazza-Natal_State_of_Rio_Grande_do_Norte.html', 'https://www.ifood.com.br/delivery/natal-rn/pizza--pasta-da-walter-ponta-negra/b86ab4d6-f9c6-491c-a4bf-c6d479384ed4', 'https://www.tripadvisor.com.br/ShowUserReviews-g303518-d2345637-r601852886-Pizza_Pazza-Natal_State_of_Rio_Grande_do_Norte.html', 'https://www.top-rated.online/cities/Natal/place/p/1298012/Pizza+%26+Pasta+da+Walter', 'https://pizzariaspertodemim.com/e/pizza-pasta-da-walter-aszjyc/', '/search?q=PIZZA+%26+PASTA+DA+WALTER,+NATAL+-+RN&tbm=isch&source=univ&fir=qMG73kXH0WuGsM%252C6RRVT2CmocB8PM%252C_%253Bz5GW_YQnWN6ElM%252C6RRVT2CmocB8PM%252C_%253BAx4D5YJCvRY-rM%252Cy05WmzpOEWu38M%252C_%253B_-8lxbIlhBHtHM%252C6RRVT2CmocB8PM%252C_%253B26rvJ7i-QJfNpM%252CPxbgX6514B-QIM%252C_%253B7fqYdOUW0l5DxM%252CrUm9w_p6dnmdiM%252C_%253BdRsYxECrwd_tqM%252CSLQirgSnyYWmOM%252C_%253BfRA2bLZEaPqUwM%252Cs4N7J1OPgbsbkM%252C_%253B1d6FZ9fLqvIsgM%252C6RRVT2CmocB8PM%252C_%253B6psWJfKx5WbqaM%252CDUvPJmeS36N7XM%252C_&usg=AI4_-kQ4GFQKVfJmV5SUYUWC-iERPclXnQ&sa=X&ved=2ahUKEwiAhJbw7JD9AhVEEVkFHWHDD_8QjJkEegQIJxAC', 'https://www.solutudo.com.br/empresas/rn/natal/restaurantes/pizza-pasta-da-walter-4406505']","['Edna De Brito Alves is with Edson Morais at Pizza E Pasta Da Walter. December 5, 2020 at 8:56 PM ; Saul Fernandes is feeling emotional with Rachel Miranda at\xa0...', 'Nov 4, 2022 — Pizza & Pasta da Walter, #3 among Natal pizza restaurants: 1315 reviews by visitors and 84 detailed photos. Find on the map and call to book\xa0...', 'Pizza Pazza, Natal Picture: Pizza & Pasta da Walter - Check out Tripadvisor ... Negra 8816 Ponta Negra, Natal, State of Rio Grande do Norte 59094-100 Brazil.', 'A tradição da verdadeira culinária italiana agora no iFood. ... Pizza & Pasta da Walter. Ver mais. • Pedido mínimo R$ 18,00. 4.9. Pizzas Tradicionais.', 'Pizza & Pasta da Walter · Av Praia de Ponta Negra, 8816, Conj Ponta Negra Ponta Negra, Natal - RN · Telefone não cadastrado! · ONLY PIZZA · TOMATINO PIZARIA.', 'A empresa Pizza & Pasta Da Walter que tem como razão social Ana Flavia V Madruga foi fundada em 19/03/1999 e está cadastrada na Solutudo no segmento de\xa0...']"
BOTEQUIM TA NA HORA,+55 84 99901-6747,"['https://www.instagram.com/botequimtanahora/?hl=en', 'https://www.tripadvisor.com/Restaurant_Review-g303518-d2637894-Reviews-Botequim_Ta_Na_Hora-Natal_State_of_Rio_Grande_do_Norte.html', 'https://www.tripadvisor.co.nz/ShowUserReviews-g303518-d2637894-r147751389-Botequim_Ta_Na_Hora-Natal_State_of_Rio_Grande_do_Norte.html', 'https://foursquare.com/v/botequim-t%C3%A1-na-hora/4d437148bbb1a14312903a72/photos', 'https://restaurantguru.com.br/Botequim-Ta-Na-Hora-Natal', 'https://www.tripadvisor.co/LocationPhotoDirectLink-g303518-d2637894-i162978158-Botequim_Ta_Na_Hora-Natal_State_of_Rio_Grande_do_Norte.html', 'https://instaviagem.com/guia/restaurantes/brasil/natal/bar-botequim-ta-na-hora-ponta-negra', 'https://partiubalada.com.br/botequimtanahora-pontanegra-natal-rn', 'https://twitter.com/botequimtanhora?lang=en', 'https://www.godela.com.br/local/1960/botequim-ta-na-hora/']","['44.1k Followers, 3790 Following, 9526 Posts - See Instagram photos and videos from Botequim Tá Na Hora (@botequimtanahora)', 'High quality food, drinks and live music (international and also local) all served with eficient personel in the heart of the famous Ponta Negra Beach. Highly\xa0...', 'Botequim Ta Na Hora: Great spot in Ponta Negra - Natal - See 108 traveller reviews, 25 candid photos, and great deals for Natal, RN, at Tripadvisor.', 'Bar Botequim Tá Na Hora Ponta Negra : Com foco em música sertaneja ao vivo, pagode, bons drinks e cerveja trincando, além de petiscos e pratos pra saciar a\xa0...', 'Botequim Tá na Hora. Endereço: Rua Francisco Gurgel, 47 - Ponta Negra - Natal / RN Site: Telefone: 2010-0034. Fax: E-Mail: Compartilhe este local:\xa0...', 'Música ao vivo todos os dias, excelente gastronomia e muito mais! Natal, RN, Brasil\xa0...', 'Botequim Ta Na Hora. Natal/RN Latitude: -5.878268 Longitude: -35.175154 Como Chegar · http://www.botequimtanahora.com.br/ 84 2010 0034']"
RAPA-TACHO RESTAURANTE,+55 84 99105-4501,"['https://www.solutudo.com.br/empresas/rn/natal/restaurantes/rapa-tacho-restaurante-bar-e-lanchonete-loja-13-4405871', 'https://www.descubraonline.com/guia/rn/natal/rapa-tacho-restaurante-bar-e-lanchonete-loja-13-02294164000285/', 'https://restaurantespertodemim.com/e/rapa-tacho-restaurante-bar-e-lanchonete-loja-13-cyizoe/', 'https://www.tripadvisor.com.br/Restaurant_Review-g303518-d10784895-Reviews-Restaurante_Rapa_Tacho-Natal_State_of_Rio_Grande_do_Norte.html', 'https://cnpj.biz/02294164000285', 'https://www.facebook.com/profile.php?id=100031771492129', 'https://guiaderestaurantesbrasil.com.br/rn/rapa-tacho-restaurante-bar-e-lanchonete-loja-13-delivery-cardapio-whatsapp-rodizio-preco-promocao-ponta-negra-natal-805477', 'https://restaurantguru.com.br/Rapa-Talho-Natal', 'https://transparencia.cc/dados/cnpj/02294164000285-RN-marcia-patricia-matos-dos-santos/', ""/search?q=RAPA-TACHO+RESTAURANTE,+BAR+E+LANCHONETE+-+''LOJA+13'',+NATAL+-+RN&tbm=isch&source=univ&fir=ZhpBa3FPOXVuSM%252CO0QovaeGOy2OUM%252C_%253B66xoHHRn0bcnYM%252CO0QovaeGOy2OUM%252C_%253Bh6YaqqjFGLQsfM%252C0BZBa9J-Ng10DM%252C_%253BOBr7dg77F-rbfM%252CO0QovaeGOy2OUM%252C_%253BS-5yo1k8N5dW5M%252CO0QovaeGOy2OUM%252C_%253BCrYfBe-4xCw_JM%252CO0QovaeGOy2OUM%252C_%253B7Eb6nRk3i_aFGM%252CO0QovaeGOy2OUM%252C_%253BQdyBzfVQVexhrM%252CO0QovaeGOy2OUM%252C_%253BYoEyEmlW0NPoFM%252C2HswBW2cBSOBwM%252C_%253BF-zyawd-o85ANM%252CO0QovaeGOy2OUM%252C_&usg=AI4_-kRESfRmHfMUmrolsSaztwKWKG9BOg&sa=X&ved=2ahUKEwiaz5j87JD9AhUEF1kFHcEFA34QjJkEegQIIRAC""]","['No mercado, a empresa está localizada na Avenida Engenheiro Roberto Freire, Nº 3740 no bairro Ponta Negra em Natal - RN, CEP 59090-000. A empresa Rapa-Tacho\xa0...', ""Endereço e dados de contato de RAPA-TACHO RESTAURANTE, BAR E LANCHONETE - ''LOJA 13''. Endereço: Avenida Engenheiro Roberto Freire, 3740. Ponta Negra - Natal -\xa0..."", ""Rapa-tacho Restaurante, Bar e Lanchonete - ''loja 13'' em Natal desde 2011. ... Restaurantes em Av Engenheiro Roberto Freire, Ponta Negra, Natal - RN\xa0..."", 'Localização e contato. Avenida Engenheiro Roberto Freire 8944 Ponta Negra, Natal, Rio Grande do Norte 59090-165 Brasil.', ""Rapa-Tacho Restaurante, Bar e Lanchonete - ''Loja 13'' Marcia Patricia Matos ... Estado: Rio Grande do Norte ... Natal RN 59090-000. Procurar no Google Maps\xa0..."", 'Restaurante Rapa Tacho, Natal, Rio Grande do Norte. 706 likes · 8 talking about this · 57 were here. Fast food restaurant.', 'Telefone Rapa-Tacho Restaurante, Bar E Lanchonete - ``Loja 13`` - Delivery - Cardápio - Whatsapp - Rodízio - Preço - Promoção - Ponta Negra - Natal.', 'Jan 15, 2023 — Bar e Restaurante Rapa Tacho, #170 entre Natal restaurantes: 202 ... Av. Engenheiro Roberto Freire, 3740 - Loja 13 - Ponta Negra, 59094-000.', ""Nov 10, 2022 — Resumo da Empresa Rapa-tacho Restaurante, Bar E Lanchonete - ''loja 13''. A empresa Marcia Patricia Matos Dos Santos de CNPJ\xa0...""]"
ASIAN WOK,+55 47 3360-6453,"['https://m.facebook.com/pages/category/Cantonese-Restaurant/Asian-Wok-BC-1482999155265917/photos/', 'https://www.trip.com/travel-guide/balneario-camboriu-13967-restaurant/asian-wok-balneario-camboriu-20060579/', 'https://restaurantguru.com/Asian-wok-Balneario-Camboriu/menu', 'https://www.tripadvisor.com/Restaurants-g680306-c3-Balneario_Camboriu_State_of_Santa_Catarina.html', 'https://foursquare.com/v/asian-wok/5093ee7ae4b0d8a7b2917990/photos', 'https://br.top10place.com/asian-wok-bc-943824745.html', 'https://www.ifood.com.br/delivery/balneario-camboriu-sc/asian-wok-atlantico-shopping-centro/53fc5344-1daa-4577-a3f3-2bee83b5ebeb']","['Asian Wok BC, Balneário Camboriú. 668 likes · 304 were here. restaurante comida asiatica.', 'Av. Brasil 1271 - Atlantico Shopping, Balneario Camboriu, State of Santa Catarina 88330-980, Brazil ... Attractions Near Asian Wok Balneario Camboriu.', ""The actual menu of the Asian Wok restaurant. Prices and visitors' opinions on dishes. ... Add to compare. #4 of 40 chinese restaurants in Balneário Camboriú."", 'Asian Restaurants Restaurants in Balneario Camboriu · 1. Mity Sushi · 205 reviewsClosed Now · 2. Taj Bar · 1,058 reviewsClosed Now · 3. Koi Sushi · 396 reviews\xa0...', 'Related Searches. asian wok balneário camboriú •; asian wok balneário camboriú photos •; asian wok balneário camboriú location •; asian wok balneário\xa0...', 'How to contact Asian Wok BC ? Address: Av. Brasil, 1271. Balneário Camboriú, SC 88330-048', 'Restaurante de Comida Chinesa, Brasileira e Italiana.']"
