,tel,link,descricao
SUPER MACHADINHO,+55 66 3541-2604,"['https://www.facebook.com/Supermachadinhocomerciodealimentosltda/', 'https://www.solutudo.com.br/empresas/mt/colider/super-minimercados/super-machadinho-10111211', 'https://guiafacil.com/site/super-machadinho/colider/mt/6635412604/', 'https://www.listaamarela.com.br/empresa/mt/colider/super-machadinho_11153419', '/search?q=SUPER+MACHADINHO,+COLIDER+-+MT&tbm=isch&source=univ&fir=IoYJIIQh3VZz0M%252Cs_49pjq_3rprXM%252C_%253Bv4ccVKYqPXM5iM%252C7SskC-Krvj6UtM%252C_%253BM39vq6Sy4LkZ3M%252CKei_DImYsbOvzM%252C_%253BlFtesGtkQ-LjbM%252CKei_DImYsbOvzM%252C_%253Bka3Bauohmb8iWM%252CDPITClcRODBx2M%252C_%253BpEEi-25NvmtXnM%252Cs_49pjq_3rprXM%252C_%253B-7M1gSZw-4YSxM%252CSRH_KPV8BvFEtM%252C_%253BqAvTDIC4aiaQmM%252CmRSW8CJMvm6SxM%252C_%253Bhl_2ICF2RBkUEM%252Cs_49pjq_3rprXM%252C_%253B7mMdLnnittw9cM%252C8n-XFbJ_7kE4VM%252C_&usg=AI4_-kT5hK1p8YEO2GoxBVWqTdQPqXX9Jw&sa=X&ved=2ahUKEwiDu537j5_9AhXPEmIAHdPNDoMQjJkEegQIRhAC', 'https://www.econodata.com.br/consulta-empresa/02493779000150-SUPER-MACHADINHO-COMERCIO-DE-ALIMENTOS-LTDA', 'https://www.guiatelefone.com/colider-mt/mercados-e-supermercados/699766/super-machadinho', 'https://applocal.com.br/empresa/super-machadinho/colider/mt/11164769']","['Super machadinho, Colider. 36 likes · 1 was here. Supermarket.', 'Super - Minimercados em Colíder, MT | Super machadinho em Colíder, MT | Solutudo. ... Rua Para, 425, Centro - Terreo Colíder/MT - CEP 78500-000.', 'SUPER MACHADINHO tem como foco o segmento de Supermercados em Colíder. Você pode localizá-lo em Rua para, ... SUPER MACHADINHO. Centro | Colíder.', 'SUPER MACHADINHO está na categoria da Supermercados em Colíder/MT. Rua para , 425. Centro, Colíder, MT. Ver no mapa · (66) 3541-2604 (66) 3541-2604\xa0...', 'Consulte o CNPJ da SUPER MACHADINHO de Colíder, MT, seus sócios e contatos como telefones, emails e website, ... Comércio Varejista Colíder - MT.', 'Rua para, 425 - Centro, Colíder, MT - Cep: 78500-000 - Ver no mapa ... Super Machadinho é uma rede de supermercados onde você pode comprar uma variedade de\xa0...', 'Somos Supermercados em Colíder onde você encontra variedades de produtos: Linha de Higiene Pessoal, Itens para Bebê, Produtos de Limpeza, Frutas, Verduras,\xa0...']"
LOJAO DO REAL,+55 31 99821-4001,"['https://www.lojaodoreal.com.br/', 'https://www.instagram.com/lojaodorealmg/?hl=en', 'https://lojao-do-real-divinopolis.negocio.site/', 'https://www.facebook.com/lojaodorealmg/?locale=pt_BR', 'https://shopee.com.br/lojaodorealmg', 'https://www.solutudo.com.br/empresas/mg/divinopolis/cutelaria/lojao-do-real-11233920', 'https://www.waze.com/live-map/directions/br/mg/lojao-do-real-divinopolis?to=place.ChIJyVINV5yloAARaPQ335491Ro', 'https://www.econodata.com.br/consulta-empresa/21088171000194-ANNE-LOURENA-DE-ABREU-PEREIRA']","['As melhores ofertas em utilidades domésticas, papelaria, decoração, brinquedos e muito mais, você encontra no site do Lojão do Real! Confira!', 'Volta às aulas é AQUI 23 lojas MG ⚫️ Produtos incríveis e conteúdos divertidos Acesse nosso site ou encontre a loja mais próxima de você.', 'A empresa Lojao Do Real trabalha desde 2016 na categoria Cutelaria na cidade de Divinópolis, MG na Rua Goias, Nº 541 - Centro. Entre em contato via telefone\xa0...', 'Realtime driving directions to Lojão do Real - Divinópolis, 541 R. Goiás, based on live traffic updates and road conditions – from ... 541 R. Goiás, MG, BR.', 'Consulte o CNPJ da LOJAO DO REAL de Divinópolis, MG, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...']"
SUPERMERCADO BRUMADO,+55 31 3556-1234,"['https://m.yelp.com/biz/supermercado-brumado-mariana', 'https://www.solutudo.com.br/empresas/mg/mariana/super-minimercados/supermercado-brumado-8988793', 'https://www.apontador.com.br/local/mg/mariana/supermercados/C40172954C1A5S1A54/supermercado_brumado.html', 'https://www.telelistas.net/locais/mg/mariana/supermercados+e+hipermercados/bu-20288220/supermercado+brumado+em+centro', 'https://br.todosnegocios.com/supermercado-brumado_2e-31-3556-1234', 'https://guiafacil.com/site/supermercado-brumado/mariana/mg/3135582021/', 'https://www.diariocidade.com/mg/mariana/guia/supermercado-brumado-05507384000157/', 'https://sualista.com/supermercado-brumado-2191079.html', 'https://cnpj.biz/05507384000157']","['Photos · Map · R. Direita 45. Mariana - MG 35420-000. Brazil. Directions · (31) 3558-2021. Call Now · More Info. Menu for Supermercado Brumado · Known For. No.', 'No mercado, a empresa está localizada na Rua Firmino Ulhoa, Nº 258 no bairro Cachoeira Do Brumado em Mariana - MG, CEP 35420-000. A empresa Supermercado\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Supermercado Brumado especializado em null localizado em Rua Firmino Ulhôa, 35420-000,\xa0...', 'Ache endereço e telefone de Supermercado Brumado em Centro atuante em Supermercados e Hipermercados, perto de Centro, Mariana - MG.', 'Puede contactar a Supermercado Brumado por teléfono al (31) 3556-1234. La categoría principal de Supermercado Brumado es Compras.', 'SUPERMERCADO BRUMADO tem como foco o segmento de Supermercados em Mariana. Você pode localizá-lo em Rua Direita, 45 no bairro Centro em Mariana. Para ma...', 'Supermercado Brumado em Mariana - MG, Minas Gerais. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário\xa0...', 'SUPERMERCADO BRUMADO Mercados e supermercados Supermercados MG - Minas Gerais Mariana.', 'Todos os dados da empresa Supermercado Brumado LTDA com CNPJ 05.507.384/0001-57 - 05507384000157 de Mariana/MG. Telefone, Endereço, Sócios, Situação...']"
FILIAL 182,NAO DISPONIBILIZADO,"['/search?q=FILIAL+182,+ITAJAI+-+SC&tbm=isch&source=univ&fir=EdujwcaqdAYBtM%252C7nYZlxFUl5FwJM%252C_%253BRg7LZgGPiLgFXM%252C65oNrn9WLW21DM%252C_%253BsEhOVHeoKeahUM%252Cu4adXcwMz1IkhM%252C_%253B5bOMz0IoJJ4OyM%252CS-4U5Bptq-rvjM%252C_%253BCCeA-H1afjWKsM%252Cb4fhc8qxJ55i2M%252C_%253BZoAnjJ21BYPYOM%252CJRuekPRK266VbM%252C_%253BhV4Xsn-y3bMx7M%252C65oNrn9WLW21DM%252C_%253BhciatwmD-8PsPM%252Cb4fhc8qxJ55i2M%252C_%253BJqrLx0aZTGXmkM%252Cb4fhc8qxJ55i2M%252C_%253BL-J1S62AKKLeiM%252C7nYZlxFUl5FwJM%252C_&usg=AI4_-kQHFWkXVdvu8wIbF3g4zAGjSJht-g&sa=X&ved=2ahUKEwjW0t6VkJ_9AhXfElkFHQNaDi8QjJkEegQICRAC', 'https://www.diariocidade.com/sc/itajai/guia/filial-182-00776574131250/', 'https://maximoveis.com.br/empreendimento/10760/laguna-182/', 'https://www.econodata.com.br/consulta-empresa/36439629000260-EDIFICART-LAGUNA-EMPREENDIMENTOS-IMOBILIARIOS-SPE-LTDA', 'https://bravanorteimoveis.com.br/apartamento-para-a-venda-no-bairro-fazenda', 'https://www.wifimap.io/284-itajai-free-wifi/map', 'https://www.procuroacho.com/empresas/sc/itajai/47.182.997/0002-92/isatec-industria-e-comercio-de-eletroeletronicos-ltda', 'https://a1dreamland.com/properties/condominio-jmj-jardim-inga-go/']","['Filial 182 em Itajaí - SC, Santa Catarina. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.', 'Laguna 182 - Unidades a partir de R$ 1.350.247,44 3 quartos, com suíte, 124.36m² de área privativa, 2 vagas. Fazenda - Itajaí. Conheça o Laguna 182.', 'Consulte o CNPJ da CONDOMINIO LAGUNA 182 de Itajaí, SC, seus sócios e contatos como ... FILIAL. Opção pelo Simples. NAO OPTANTE. Enquadramento de Porte.', 'Apartamento diferenciado para a venda no bairro Fazenda em Itajaí ... Telefone: Mensagem: ... LAGUNA 182 - FAZENDA - ITAJAÍ R$ 1.224.714 Valor de Venda.', 'Connect to Free WiFi hotspots in Itajaí and get more with WiFi Map App!', 'Localizada em Itajai / SC, a empresa é uma Filial do tipo Sociedade Empresária Limitada, de porte ""Empresa de Pequeno Porte"" e atualmente encontra-se Ativa\xa0...', '... Sold: No; Contract: Sale; Home area: 182 sqft; Lot dimensions: 182 SQMTS ft; Lot area: 182 sqft; Rooms: 2 ... Apartamento em Praia Brava- Itajaí/SC.']"
COMERCIAL SANTA CATARINA ITAPIRA,+55 19 3863-0698,"['https://m.facebook.com/people/Comercial-Santa-Catarina-de-Itapira-Ltda/100054302840276/', 'https://m.yelp.com/biz/comercial-santa-catarina-itapira-itapira', 'https://www.solutudo.com.br/empresas/sp/itapira/super-minimercados/comercial-santa-catarina-itapira-10043305', 'https://guiafacil.com/site/comercial-santa-catarina-itapira/itapira/sp/1938636299/', 'https://www.listamais.com.br/local/cad_idX7ffD7f/comercial-santa-catarina-itapira-bebidas-em-itapira-sp', 'https://www.listaamarela.com.br/empresa/sp/itapira/comercial-santa-catarina-itapira_7905292', 'https://www.guiatelefone.com/itapira-sp/distribuidores-de-alimentos-e-bebidas/2961174/comercial-santa-catarina-itapira', 'http://cnpj.info/Comercial-Santa-Catarina-de-Itapira-Ltda', 'https://www.apontador.com.br/local/sp/itapira/alimentos_e_bebidas/2YRU4HZL/comercial_santa_catarina_de_itapira.html']","['Comercial Santa Catarina de Itapira Ltda, Itapira. 19 likes · 6 were here. Foodservice distributor.', 'Photos · Map · R. Elvira Vesco Palomo 151. Itapira - SP 13976-145. Brazil. Directions · (19) 3863-6299. Call Now · More Info. Offerings for Comercial Santa Catarina\xa0...', 'Endereço. Rua Aristides Ricciluca, 609, Parque Santa Barbara Itapira/SP - CEP 13977-110 ; Telefone. (19) 3813-5202 • (19) 3843-6211 ; Email. fabianomarquesbatista\xa0...', 'COMERCIAL SANTA CATARINA ITAPIRA tem como foco o segmento de Bebidas - Depósitos e Distribuidores em Itapira. Você pode localizá-lo em Rua Elvira Vesco ...', 'Comercial Santa Catarina Itapira Itapira SP Bebidas | Encontre na Lista Mais o Telefone, WhatsApp, Endereço, Avaliações e Como Chegar em Rua Elvira Vesco\xa0...', 'Na Lista Amarela você encontra o telefone, endereço e mais informações sobre Comercial Santa Catarina Itapira em Itapira, SP.', 'Avaliações, telefone e endereço de COMERCIAL SANTA CATARINA ITAPIRA em Loteamento João de Barros, Itapira, SP. Ligue (19) 3863-62...', 'Consulta CNPJ da empresa Comercial Santa Catarina de Itapira LTDA. Também ver outro informações: situação cadastral, ... ITAPIRA - SP 13976-145\xa0...', 'Comercial Santa Catarina de Itapira. Rua Elvira Vesco Palomo, 151, , Loteamento João de Barros,Itapira - SP, CEP: 13976-145. 0 avaliações. Aberto agora.']"
GRUPO AR,NAO DISPONIBILIZADO,"['https://guincho24horasbr.com/e/grupo-ar-qwfgs/', 'https://www.diariocidade.com/ma/paco-do-lumiar/guia/grupo-ar-08458518000185/', 'https://www.empresaqui.com.br/listas-de-empresas/MA/PACO_DO_LUMIAR', 'https://www.facebook.com/groups/pacodolumiarnoticias/', 'https://pacodolumiar.ma.gov.br/informa.php?id=577', '/search?q=GRUPO+AR,+PACO+DO+LUMIAR+-+MA&tbm=isch&source=univ&fir=7h0F7WyuoiUkeM%252COIAbT1oDShUy2M%252C_%253BMIcwITfEFs4grM%252C3OFOYz0c7gFAnM%252C_%253B_B-TmurMBmqCIM%252C3OFOYz0c7gFAnM%252C_%253BXNE-otBBbFnfaM%252CKhoRjXuSyhGLFM%252C_%253Blp1yVSYbM0zwnM%252CKhoRjXuSyhGLFM%252C_%253B_3vpgGkyPzhB8M%252CKhoRjXuSyhGLFM%252C_%253B2H8uK97qpR-MoM%252C3OFOYz0c7gFAnM%252C_%253Bp6Hc4c675FNQqM%252CKhoRjXuSyhGLFM%252C_%253BWJHqLuTvZlAxAM%252C3OFOYz0c7gFAnM%252C_%253BlIeRwdZgo19xeM%252CKhoRjXuSyhGLFM%252C_&usg=AI4_-kTCVMErrUiVBEWAE1f251yYX-jVRw&sa=X&ved=2ahUKEwjlu7aikJ_9AhWPEFkFHUn5DqQQjJkEegQIJhAC', 'https://www.trabalhabrasil.com.br/vagas-empregos-em-paco-do-lumiar-ma', 'https://www.youtube.com/watch?v=ofvwGfhUAU0']","['Grupo Ar em Paço do Lumiar desde 2006. Acesse agora e confira Telefones, whatsapp, Endereço e Localização da empresa, para encontrar Guincho Auto Socorro 24\xa0...', 'A empresa Grupo Ar, localizada no bairro Maiobao, em Paço do Lumiar-MA foi fundada em 2006. A atividade principal da empresa é Comércio Varejista de\xa0...', 'Ranking das 50 maiores empresas em Paco Do Lumiar/MA ; A R DOS SANTOS FILHO LTDA, R$ 1.150.000,00 ; FRANGO AMERICANO DO MARANHAO LTDA, R$ 1.100.000,00 ; R.C\xa0...', 'Publicação de notícias, comentários dos blogs relacionados a área metropolitana de São Luís, Maranhão e Brasil. Venha e participe !!!', 'MEIO AMBIENTE: PREFEITURA DE PAÇO DO LUMIAR REALIZA AÇÃO DE PLANTIO EM COMEMORAÇÃO AO DIA DA ÁRVORE ... Mais de 70 mudas de Ipês e outras árvores foram plantadas\xa0...', 'Vagas em (Paco do Lumiar/MA). Candidate-se Gratis! Encontre sua vaga de emprego com o Trabalha Brasil. Novas oportunidades todos os dias.']"
MERCADO SAO JOSE,+55 47 3382-0830,"['https://www.facebook.com/SupermercadoSaoJoseMastervale/?locale=pt_BR', 'https://www.solutudo.com.br/empresas/sc/timbo/super-minimercados/mercado-sao-jose-9514728', 'https://guiafacil.com/site/supermercado-sao-jose/timbo/sc/4733820830/', 'https://supermercadosaojose.wordpress.com/', 'https://www.listaamarela.com.br/empresa/sc/timbo/supermercado-sao-jose_8731070', 'https://applocal.com.br/empresa/supermercado-sao-jose/timbo/sc/8742420', 'https://inteligue.com.br/supermercado-sao-jose-timbo-', 'https://www.guiatelefone.com/timbo-sc/comercio-de-produtos-e-servicos/2635796/supermercado-sao-jose', 'https://www.diariocidade.com/sc/timbo/guia/mercado-sao-jose-00205532000165/']","['Aqui o seu dinheiro vale mais... Rua Frederich Germer, 16, 89120000 Timbó, SC.', 'No mercado, a empresa está localizada na Rua Friedrich Germer, Nº 16 - Casa no bairro Vila Germer em Timbó - SC, CEP 89120-000. A empresa Mercado Sao Jose\xa0...', 'SUPERMERCADO SÃO JOSÉ tem como foco o segmento de Supermercados em Timbó. Você pode localizá-lo em Rua Friedrich Germer, 16 no bairro Vila Germer em Ti...', 'Contato. Rua Friederich Germer, 16. Vila Germer - Timbó - SC Telefone: (47) 3382-1591 mercadosaojose@terra.com\xa0...', 'SUPERMERCADO SÃO JOSÉ está na categoria da Supermercados em Timbó/SC. Rua Friedrich Germer , 16. Vila Germer, Timbó, SC.', 'Ligue ☎ (47)... e fique por dentro das nossas Ofertas. Supermercado São José em Timbó, SC atua como Supermercados na região. Aqui tem de tudo,\xa0...', 'Veja o telefone e endereço da empresa SUPERMERCADO SÃO JOSÉ Timbó, Empresas e Indústrias Diversas em Timbó - SC. R Friedrich Germer, Vila Germer.', 'Avaliações, telefone e endereço de SUPERMERCADO SÃO JOSÉ em Vila Germer, Timbó, SC. Ligue (47) 3382-08...', 'Empresas · SC · Timbó · Mercados; Mercado Sao Jose. A empresa Mercado Sao Jose, localizada no bairro Vila Germer, em Timbó-SC foi fundada em 1994.']"
SUPERMERCADO ELIAS & MOREIRA LTDA,+55 16 3704-1012,"['https://www.solutudo.com.br/empresas/sp/franca/super-minimercados/supermercado-elias-moreira-ltda-1071051', 'https://www.jusbrasil.com.br/processos/nome/29398668/supermercado-elias-moreira-ltda', 'https://casadosdados.com.br/solucao/cnpj/supermercado-elias-e-moreira-ltda-03100513000324', 'https://www.econodata.com.br/consulta-empresa/03100513000162-SUPERMERCADO-ELIAS-E-MOREIRA-LTDA', 'https://www.informecadastral.com.br/cnpj/supermercado-elias-e-moreira-ltda-03100513000162', 'https://transparencia.cc/dados/cnpj/03100513000677-SP-supermercado-elias-e-moreira-ltda/', 'https://www.descubraonline.com/guia/sp/franca/supermercado-elias-e-moreira-ltda-03100513000758/']","['Supermercado Elias & Moreira Ltda ; Endereço. Rua Voluntarios Da Franca, 810, Estacao Franca/SP - CEP 14405-103 ; Telefone. (16) 3724-5280 ; Email. dompedro@\xa0...', 'Processo nº 1009106-07.2016.8.26.0196Supermercado Elias & Moreira LTDA x Fazenda Pública do Estado de São Paulo · TJSP · Foro de Franca, SP · Cível · Procedimento\xa0...', 'Telefone. 16 3723-5244. E-MAIL. dompedro@dompedro.cnt.br. Quadro Societário. ST PARTICIPACOES S/A - Sócio. SAMUEL ELIAS MOREIRA - Administrador.', 'Consulte o CNPJ da SUPERMERCADO DO TIAOZINHO de Franca, SP, seus sócios e contatos como telefones, emails e website, ... SUPERMERCADO ELIAS E MOREIRA LTDA.', 'O CNPJ da empresa Supermercado Elias e Moreira Ltda (Supermercado do Tiaozinho) é 03.100.513/0001-62. Com sede em FRANCA, SP, possui 23 anos, 10 meses e 2\xa0...', 'Nov 10, 2022 — A empresa Supermercado Elias E Moreira Ltda, CNPJ 03.100.513/0006-77, de 25/02/2013, está com a situação ATIVA na RFB.', 'Supermercado Elias E Moreira Ltda em Franca, São Paulo. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...']"
CASA BOLELI ATACADO & VAREJO,+55 16 3722-1515,"['https://www.solutudo.com.br/empresas/sp/franca/brinquedos/casa-boleli-atacado-varejo-1071639', 'https://www.linkedin.com/company/casa-boleli-atacado-%26-varejo', 'https://casaboleli.com.br/fale-conosco', 'https://guiafacil.com/site/casa-boleli-atacado-e-varejo/franca/sp/1637221515/', 'https://www.listaamarela.com.br/empresa/sp/franca/casa_boleli_atacado_e_varejo_10289760', 'http://cnpj.info/Monica-Belfort-Casa-Boleli-Atacado-Varejo', 'https://www.descubraonline.com/guia/sp/franca/casa-boleli-atacado-varejo-04285867000191/']","['A empresa Casa Boleli Atacado & Varejo trabalha há mais de 21 anos na categoria Brinquedos na cidade de Franca, SP na Avenida Chico Julio, Nº 3027 - Vila\xa0...', 'Casa Boleli Atacado & Varejo. Retail. Franca, São Paulo 9 followers. Follow · Report this company. Report. Report. Back Submit. View all 2 employees\xa0...', 'A CASA BOLELI é uma rede de lojas de departamentos, situada em Franca a 370km da Capital São Paulo, com 30 anos de mercado e 11 lojas, oferecendo muito mais\xa0...', 'CASA BOLELI ATACADO E VAREJO tem como foco o segmento de Lojas de Brinquedos em Franca. Você pode localizá-lo em Avenida Major Nicácio, 2501 no bairro V...', 'Na Lista Amarela você encontra o telefone, endereço e mais informações sobre Casa Boleli Atacado e Varejo em Franca, SP.', 'Endereço. Avenida Major Nicacio, 2501. SANTA CRUZ FRANCA - SP 14403-462. Contatos. Telefone(s): (16) 3723-5499; Fax/mensageiro online: (16) 3723-5499\xa0...', 'Casa Boleli Atacado & Varejo em Franca, São Paulo. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...']"
SUPERMERCADO AVENIDA,+55 67 3242-2366,"['https://pt.foursquare.com/v/supermercado-avenida/4ffc41d1e4b070f1c94c2e99', 'https://www.solutudo.com.br/empresas/ms/miranda/super-minimercados/supermercado-avenida-10154248', 'https://www.instagram.com/supermercado.avenida922/', 'https://www.diariocidade.com/ms/miranda/guia/supermercado-avenida-05542293000152/', '/search?q=SUPERMERCADO+AVENIDA,+MIRANDA+-+MS&tbm=isch&source=univ&fir=fCCV5XtyeNjrbM%252Cbw_G-YvB_UbecM%252C_%253Blzv7prgzn2pKxM%252CZUCUwn6meyf1AM%252C_%253BSBvxFl3AzgcryM%252Cx-60yvK-LYytFM%252C_%253BAQE0q0UP0aGgBM%252ChYu6zQ3Eg6awJM%252C_%253BBdbLg4wa0eySoM%252C0geE0xDXw1mEWM%252C_%253B2RU28a9umaDYKM%252CxK8aClLPPX2wFM%252C_%253B6D2NsBpbfU0DmM%252C0IBkWR-cJAyOSM%252C_%253BokSR9Y7RRQf5ZM%252C0IBkWR-cJAyOSM%252C_%253BtQ0Va6pE34PUoM%252CJd7_MsVOrXqz2M%252C_%253BZfCNMIO410m9MM%252C7ag1n5YmeIg3mM%252C_&usg=AI4_-kRTG5QbefsUprGl-sb98lwToipLWQ&sa=X&ved=2ahUKEwim1ranmJ_9AhVGD1kFHap5DucQjJkEegQIGxAC', 'https://www.econodata.com.br/consulta-empresa/05542293000152-SANDRO-ANTONIO-MACIEL', 'https://www.descubraonline.com/guia/ms/miranda/supermercado-avenida-05542293000152/', 'https://www.planetabrasileiro.com/supermercado-avenida-miranda-ms-F100CC2061ED24D']","['Veja o que seus amigos estão dizendo sobre Supermercado Avenida. Ao criar uma conta, você é capaz de seguir amigos e especialistas em quem confia e ver os\xa0...', 'No mercado, a empresa está localizada na Avenida Joao Pedro Pedrossian, Nº 922 no bairro Centro em Miranda - MS, CEP 79380-000. A empresa Supermercado Avenida\xa0...', '1334 Followers, 1045 Following, 628 Posts - See Instagram photos and videos from Sandro Maciel (@supermercado.avenida922)', 'Confira no mapa como chegar em Supermercado Avenida, no endereço: Avenida Joao Pedro Pedrossian, 922, Centro, Miranda-MS. CEP: 79380-000 . Compartilhe:\xa0...', 'Consulte o CNPJ da SUPERMERCADO AVENIDA de Miranda, MS, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Supermercado Avenida em Miranda, Mato Grosso do Sul. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Mar 24, 2022 — Alimentos - supermercados, supermercados - endereço: Av João Pedro Pedrossian, 922 - Centro - Miranda, Mato Grosso do Sul - telefone: +55\xa0...']"
