,tel,link,descricao
UBIRATAN DISTRIBUIDORA,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/ro/pto-velho/distribuidoras-de-alimentos/ubiratan-distribuidora-6260265', 'https://www.econodata.com.br/consulta-empresa/04922337000107-UBIRATAN-DISTRIBUIDORA-LTDA', 'https://wego.here.com/brazil/porto-velho/shop/ubiratan-distribuidora-ltda--0766w6w1-05a0dba12c044850b0458696fd109c06', 'https://cnpj.biz/04922337000107', 'https://www.apontador.com.br/local/ro/porto_velho/transporte/YCT3QX44/ubiratan_distribuidora.html', 'https://spotway.com.br/ro/portovelho/emp/6681433-ubiratan-distribuidora', 'https://www.descubraonline.com/guia/ro/porto-velho/ubiratan-distribuidora-04922337000107/', 'https://br.imigra.net/e/ubiratan-distribuidora-ltda', 'https://www.diariocidade.com/ro/porto-velho/guia/ubiratan-distribuidora-04922337000107/']","['No mercado, a empresa está localizada na Avenida Nacoes Unidas, Nº 42 no bairro Roque em Porto Velho - RO, CEP 78916-710. A empresa Ubiratan Distribuidora\xa0...', 'Consulte o CNPJ da UBIRATAN DISTRIBUIDORA de Porto Velho, RO, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Ubiratan Distribuidora Avenida Nações Unidas Porto Velho - Restaurant. Drive, bike, walk, public transport directions on map to Ubiratan Distribuidora\xa0...', 'Todos os dados da empresa Ubiratan Distribuidora LTDA com CNPJ 04.922.337/0001-07 - 04922337000107 de Porto Velho/RO. Telefone, E-mail, Endereço, Sócios...', 'Seg à Sex: 08:00 às 17:00. ver telefone. +55 69 3026-6096.', 'A empresa Ubiratan Distribuidora, registrada na Receita Federal sob o CNAE ... está localizada no endereço Avenida Nacoes Unidas, 42 - Roque, Porto Velho/RO.', 'Ubiratan Distribuidora em Porto Velho, Rondônia. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Ubiratan Distribuidora Ltda. Serviços de Distribuição. Endereço: Av Nações Unidas, 42 - Porto Velho, RO. Telefone: (69) 30266096\xa0...', 'Ubiratan Distribuidora em Porto Velho - RO, Rondônia. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário\xa0...']"
AGUIA LANCHES,+55 55 3431-7336,"['https://www.facebook.com/AguiaLanches.SB/?locale=pt_BR', 'https://restaurantguru.com.br/Aguia-Lanches-Sao-Borja', 'https://www.guiatelefone.com/sao-borja-rs/lanches-e-salgados/2068101/aguia-lanches', 'https://www.solutudo.com.br/empresas/rs/s-borja/distribuidoras-de-alimentos/aguia-lanches-9413789', 'https://pt.foursquare.com/v/%C3%A1guia-lanches/50020492e4b066e96f0e3040', 'https://www.descubraonline.com/guia/rs/sao-borja/aguia-lanches-01505292000268/', 'https://www.diariocidade.com/rs/sao-borja/guia/aguia-lanches-01505292000268/']","['Águia Lanches · Página · Lanchonete · Alberto Benevenuto, 2370, Passo, São Borja, RS, Brazil · +55 55 3431-7336 · Fechado agora · Classificação · 4,2 (98 avaliações).', 'Feb 6, 2023 — Águia Lanches, #14 entre São Borja restaurantes: 146 avaliações e 16 fotos detalhadas. Encontrar no mapa e ligar para reservar uma mesa.', 'Trabalhamos no horário comercial. Nossa loja está localizada no endereço Rua Doutor Alberto Benevenuto, 3213, no bairro Passo, da cidade São Borja, RS. Ligue\xa0...', 'No mercado, a empresa está localizada na Rua Vereador Alberto Benevenuto, Nº 2370 no bairro Passo em São Borja - RS, CEP 97670-000. A empresa Aguia Lanches\xa0...', 'Ver 2 dicas de 273 clientes para Águia lanches. ""Lanches maravilhosos""', 'Aguia Lanches em São Borja, Rio Grande do Sul. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Aguia Lanches em São Borja - RS, Rio Grande do Sul. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário\xa0...']"
LANCHONETE E MINI MERCADO RS,NAO DISPONIBILIZADO,"['https://www.diariocidade.com/sp/regente-feijo/guia/lanchonete-e-mini-mercado-rs-03428524000176/', 'https://cnpj.biz/03428524000176', 'https://cidadeurgente.com/sp/regente-feijo/guia/lanchonete-e-mini-mercado-rs-03428524000176/', 'https://www.telefonecomercial.com/telefone/ferraz-silva-espigao-ltda/03428524000176', 'https://empresasdobrasil.com/empresa/lanchonete-e-mini-mercado-rs-03428524000176', 'https://www.solutudo.com.br/empresas/sp/reg-feijo/distribuidoras-de-alimentos/deolinda-de-melo-queiroz-13665703', '/search?q=LANCHONETE+E+MINI+MERCADO+RS,+REGENTE+FEIJO+-+SP&tbm=isch&source=univ&fir=z9_qHmzI5TWtPM%252CP_PMnqO54XuwrM%252C_%253BONkI0RD5WpR7ZM%252C0-cNF1gA1HpTiM%252C_%253BtslNJrjQ8nawSM%252C0-cNF1gA1HpTiM%252C_%253BkhfS00fkWdNf8M%252CrPooq01l4akpnM%252C_%253BngrKMlkOFVgZbM%252CUKpvaN8d0_cyKM%252C_%253Bz8Z3eSXMGIOE8M%252C0-cNF1gA1HpTiM%252C_%253Bc3G2z1HhLfy4oM%252C0-cNF1gA1HpTiM%252C_%253BNJqhaFR5RVeF3M%252C_VEpuDjJpklLaM%252C_%253B1PRleMfcO-pMuM%252C0-cNF1gA1HpTiM%252C_%253Bf6Z1klwC41i0bM%252CDxaIi4djArgDRM%252C_&usg=AI4_-kSY3vXFOrYK6gD8lgAVfX9LOFplmw&sa=X&ved=2ahUKEwitk9-R06f9AhVaMlkFHVO6AQEQjJkEegQIHhAC', 'http://brfirmas.org/SP-Regente-Feij%C3%B3/Lanchonetes', 'https://www.informecadastral.com.br/cnpj/ferraz-silva-espigao-ltda-03428524000176']","['Confira no mapa como chegar em Lanchonete E Mini Mercado Rs, no endereço: Avenida Brasil, 250, Espigao, Regente Feijó-SP. CEP: 19570-000 .', 'Lanchonete e Mini Mercado Rs Ferraz & Silva Espigao LTDA 03.428.524/0001-76 ; CNPJ: 03.428.524/ ; Inscrição Estadual SP: 572.009.027.111 ; Razão Social: Ferraz &\xa0...', 'Confira no mapa como chegar em Lanchonete E Mini Mercado Rs, no endereço: Avenida Brasil, 250, Espigao, Regente Feijó-SP. CEP: 19570-000 .', 'Número do telefone da empresa ""Ferraz & Silva Espigao Ltda (Lanchonete e Mini Mercado Rs)"" localizada em Avenida Brasil, Regente Feijo, SP.', 'AV BRASIL, 250 · Bairro ESPIGAO · Cidade Regente Feijó · CEP 19.570-000 · Telefone: Não disponível\xa0...', 'Rua Padre Antonio Vieira, 27, Vila Nova, Regente Feijó/SP · Distribuidoras de Alimentos. Compartilhar ... Lanchonete E Mini Mercado Rs.', 'Procure negócios locais em Lanchonetes em Regente Feijó, SP, Brasil. ... Rua Vila Real S/N, Regente Feijó, SP 19570-000 ... Lanchonete e Mini Mercado Rs.', 'O CNPJ da empresa Ferraz & Silva Espigao Ltda (Lanchonete e Mini Mercado RS) é 03.428.524/0001-76. Com sede em REGENTE FEIJO, SP, possui 23 anos,\xa0...']"
.,NAO DISPONIBILIZADO,"['https://en.wikipedia.org/wiki/Joinville', 'https://support.google.com/websearch/answer/3338405?hl=en', 'https://en.wikipedia.org/wiki/Joinville', '/search?q=.,+JOINVILLE+-+SC&tbm=isch&source=univ&fir=T991vmOXskfqsM%252C6UhIZYsiQzpoNM%252C_%253BzpaUOD9b4PqEDM%252CILy3cWstXCWhxM%252C_%253BKBMyXxrpV1ZW8M%252CeFyVnqjPqaXtqM%252C_%253Bz4ulrfUSHjGABM%252C6UhIZYsiQzpoNM%252C_%253BL-Me8tShO_PfQM%252Cx4wZQ42yhjvURM%252C_%253BfiYEUeBXHpeFtM%252CILy3cWstXCWhxM%252C_%253BAWF6KEBkv5-FsM%252C4ZbPqbsgJ9GzzM%252C_%253B3JpbuQwSTAjGOM%252CXUStXM4QeH1HdM%252C_%253BY--7yNlF9Br0eM%252C6UhIZYsiQzpoNM%252C_%253BGSG6597G6RKVEM%252CEpbT8r6b05mtZM%252C_&usg=AI4_-kSIJ9mrzkJf6FlYyN18y5ZOS0QQYQ&sa=X&ved=2ahUKEwjFu4uY06f9AhUOFFkFHVfxA4wQjJkEegQILhAC', 'https://www.britannica.com/place/Joinville-Brazil', 'https://www.tripadvisor.com/Tourism-g303584-Joinville_State_of_Santa_Catarina-Vacations.html', 'https://wikitravel.org/en/Joinville', 'https://en.wikivoyage.org/wiki/Joinville', '#fpstate=ive&vld=cid:f4de9f87,vid:1LXUFQPchyM', 'https://support.google.com/contributionpolicy/answer/7422880', 'https://www.brol.com/brazil-destinations/joinville-santa-catarina/', 'https://www.expedia.com/Joinville.dx1719', 'https://en.db-city.com/Brazil--Santa-Catarina--Joinville']","['Joinville Tourism: Tripadvisor has 50853 reviews of Joinville Hotels, Attractions, and Restaurants making it your best ... State of Santa Catarina (SC).', 'Joinville is the largest city in Santa Catarina state, in the Southern region of Brazil. It is at the center of a very industrial and well developed area of\xa0...', 'Joinville is the largest city in Santa Catarina, Brazil. It is principally an industrial city and many of its 500,000 inhabitants are of German descent.', 'Joinville, Santa Catarina ... When you want to travel to a fast-growing city in Brazil, you should consider Joinville. This city offers each traveler something\xa0...', 'Comfort Hotel Joinville · Rua Senador Felipe Schmidt, 460 Centro, Joinville, SC, 89201-440 ; Bourbon Joinville Convention Hotel · Rua Visconde De Taunay, 275,\xa0...', 'Joinville : Joinville Localisation : Country Brazil, State Santa Catarina. Available Information : Postal address, Phone number, Website, Email address,\xa0...']"
MERCADO TRADICAO,+55 47 3029-0229,"['https://pt.foursquare.com/v/mercado-tradi%C3%A7%C3%A3o/4fc0f251e4b0730debfb72f6', 'https://www.solutudo.com.br/sc/joinville/super-minimercados/mercado-e-panificadora-tradicao-14664797', 'https://local.infobel.br.com/BR100939338-4734260179/mercado_tradicao-joinville.html', 'https://www.descubraonline.com/guia/sc/joinville/mercado-tradicao-06973942000132/', 'https://www.apontador.com.br/local/sc/joinville/alimentos/C404584546153O1530/mercado_tradicao.html', 'https://cidadeurgente.com/sc/joinville/guia/mercado-tradicao-06973942000132/', 'https://applocal.com.br/empresa/mercado-tradicao/joinville/sc/12647955/amp', 'https://paginaamarela.com.br/empresa/mercado-tradicao/joinville/sc/12646246', 'http://cnpj.info/Marfran-Mercado-Tradicao-Ltda-Mercado-Tradicao']","['Veja o que seus amigos estão dizendo sobre mercado tradição. Ao criar uma conta, você é capaz de seguir amigos e especialistas em quem confia e ver os\xa0...', 'A empresa Mercado e Panificadora Tradição trabalha na categoria Super - Minimercados na cidade de Joinville, SC na Rua Engenheiro José Gomes, Nº 65 - Santa\xa0...', 'Mercado Tradição - CERVEJAS, BEBIDAS (ATACADO), Joinville, 89232, Rua Alfredo Colin 1157, TEL: 4734260..., ... Santa Catarina - BrazilExibir telefone.', 'Confira abaixo os telefones, endereço e e-mail para contato de Mercado Tradicao em Joinville, Santa Catarina. · Endereço e dados de contato de MERCADO TRADICAO.', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Mercado Tradicao ... em Rua Alfredo Colin, 89232-360, Pirabeiraba Centro, Joinville, SC.', 'Mercado Tradicao em Joinville - SC, Santa Catarina. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Guia da\xa0...', 'Ligue ☎ (47)... Realize suas compras no Mercado Tradicao, atuamos como Supermercados em Joinville, SC. Somos o ponto certo para a sua economia!', 'Se preferir, você pode visitar a empresa Mercado Tradicao indo até o seu endereço: Rua Alfredo Colin no bairro Pirabeiraba Centro na cidade de Joinville, SC\xa0...', 'Consulta CNPJ da empresa Marfran Mercado Tradicao LTDA | Mercado Tradicao. Também ver outro informações: situação cadastral, ... JOINVILLE - SC 89232-360\xa0...']"
ESQUINA DO FRANGO,+55 47 3437-8172,"['https://www.instagram.com/reidofrango_jllv/?hl=en', 'https://www.facebook.com/pages/category/fast-food-restaurant/Esquina-do-Frango-1497913773839670/?locale=pt_BR', 'https://restaurantguru.com.br/Rei-do-Frango-Esquina-do-Frango-Joinville', 'https://pt.foursquare.com/v/esquina-do-frango/4f7d9786e4b051994b3fe97c', 'https://www.apontador.com.br/local/sc/joinville/alimentos/C40328744E4F1T4F1A/esquina_do_frango.html', 'https://yellow.place/pt/esquina-do-frango-joinville-brazil', 'https://cnpj.biz/03390780000111', 'https://www.solutudo.com.br/empresas/sc/joinville/rotisserie-carnes-prontas/rei-do-frango-iririu-334221', 'https://www.benditoguia.com.br/empresa/rei-do-frango-esquina-costa-e-silva-joinville-sc']","['O melhor frango assado da cidade     Frango assado com e sem recheio | Carne assada | Acompanhamentos. ⏰sábados, domingo e feriados.', 'Trabalho com minha família para atender bem a sua 89227-190 Joinville, SC, Brazil.', 'Experimente o escondinho de carne seca, pastel de camarão, Cosmopolitan e Drink Biergarten!"" Nane S. Brasil » Santa Catarina » » Joinville »\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Esquina do Frango especializado em ... Witich Jorge A Mulle, 89227-025, Iririú, Joinville, SC.', 'Esquina do Frango. R. Baercker Wagner - Iririú, Joinville - SC, 89227-071, Joinville (SC), 89227-190, Brazil. Get Directions.', 'Todos os dados da empresa Esquina do Frango Dietmar Gosenheimer com CNPJ 03.390.780/0001-11 - 03390780000111 de Joinville/SC. Telefone, E-mail, Endereço...', 'A empresa Rei do Frango - Iririú trabalha na categoria Rotisserie - Carnes Prontas na cidade de Joinville, SC na Avenida Prefeito Wittich Freitag,\xa0...', 'Rei do Frango - Esquina Costa e Silva Joinville SC - Restaurante de frango em Joinville localizada no endereço R. Guilherme, 2691 - Costa e Silva, Joinville\xa0...']"
INTEGRALNATUS,+55 47 3425-0477,"['https://www.linkedin.com/company/integralnatus?trk=companies_directory', 'https://www.listaamarela.com.br/empresa/sc/joinville/integralnatus_11033359', '/search?q=INTEGRALNATUS,+JOINVILLE+-+SC&tbm=isch&source=univ&fir=j2Hsh5p1bwKXkM%252CPszIoDsPBx7LfM%252C_%253B4vD0Nnh1-HKXwM%252CPszIoDsPBx7LfM%252C_%253BXdHa4siuwLWOKM%252CC9npGsvsPXQVWM%252C_%253BYIdCVnZimbHMAM%252CPszIoDsPBx7LfM%252C_%253BZ8j77gpIuAcvaM%252CC9npGsvsPXQVWM%252C_%253Bb8d_jTcMjBuqXM%252CC9npGsvsPXQVWM%252C_%253Bk93cDxdRp8P-QM%252CKjr8ebmqVgs44M%252C_%253BkpmW24QDbvvvuM%252CPszIoDsPBx7LfM%252C_%253BsZpj_7HBloH0JM%252CPszIoDsPBx7LfM%252C_%253BZoj7JjfVmBIzaM%252CKjr8ebmqVgs44M%252C_&usg=AI4_-kQP8sLCE3HxArSYZtC4KQ-loAM8WA&sa=X&ved=2ahUKEwi0ic-r06f9AhUyVTUKHe1vBNwQjJkEegQIBxAC', 'https://www.econodata.com.br/consulta-empresa/08634830000182-IN-NATURE-COMERCIO-DE-PRODUTOS-NATURAIS-LTDA', 'https://inteligue.com.br/integralnatus', 'https://www.descubraonline.com/guia/sc/joinville/integralnatus-08634830000182/', 'https://applocal.com.br/empresa/integralnatus/joinville/sc/11044709', 'http://cnpj.info/integralnatus', 'https://www.diariocidade.com/sc/joinville/guia/integralnatus-08634830000182/']","[""R Tenente Antonio Joao, 1136, Sala 05. Joinville, Sc 89222-401, BR. Get directions. Employees at Integralnatus. Click here to view Luciene Vigil's profile\xa0..."", 'INTEGRALNATUS ; SM FORNECIMENTO E COM DE ALIMENTOS · (47) 3804... ver telefone ; MARFRIG ALIMENTOS SA · (47) 3025... ver telefone ; REALCIO COM DE ALIMENTOS LTDA · (\xa0...', 'Consulte o CNPJ da INTEGRALNATUS de Joinville, SC, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...', 'Veja o telefone e endereço da empresa INTEGRALNATUS Joinville, Atacado de Produtos Alimentícios em Joinville - SC. R Tenente Antônio João, Bom Retiro.', 'Confira abaixo os telefones, endereço e e-mail para contato de Integralnatus em Joinville, Santa Catarina. IN NATURE COMERCIO DE PRODUTOS NATURAIS LTDA com o\xa0...', 'Ligue ☎ (47)... Integralnatus atua no segmento de Empresas de Relacionamento Call Centers. Fica sediada no bairro Bom Retiro na cidade de Joinville.', 'Fantasia nome: Integralnatus Localização: Bom Retiro, Joinville - SC; CNPJ: 08.634.830/0002-.. | 086348300002.. [ FILIAL ] - ATIVA desde 2013-10-14', 'Integralnatus em Joinville - SC, Santa Catarina. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário\xa0...']"
AMERIPAN FESTAS & CIA,+55 19 3461-8520,"['https://www.ameripanfestas.com.br/', 'https://www.instagram.com/ameripanfestas/?hl=en', 'https://www.facebook.com/ameripanfestas/?locale=pt_BR', 'https://m.yelp.com/biz/ameripan-festas-e-cia-americana', 'https://www.ameripan.com.br/', 'https://restaurantguru.com.br/Ameripan-Festas-and-Cia-Americana', 'https://pt.foursquare.com/v/ameripan-festas--cia/500ad0c6e4b01d293bb0d4e9', 'https://www.solutudo.com.br/empresas/sp/americana/artigos-para-festa/ameripan-festas-cia-206540']","['Tudo para confeitaria, festa e curso! Lojas Físicas em Americana, Campinas e Indaiatuba. @ameripanfestas #ameripanfestas · 1,802 posts · 30K followers · 903\xa0...', 'Entre em contato com a loja Ameripan Festas mais próxima de você para mais informações. • Americana - R. Josias Silveira de Camargo, 25 Vl. Sta.', 'Map · R. Josias Silveira Camargo, 25. Americana - SP 13466-326. Brazil. Directions · (19) 3461-8520. Call Now · More Info. Menu for Ameripan Festas & Cia · Known\xa0...', 'A Ameripan é uma distribuidora de produtos e embalagens para panificação, confeitaria, sorveteria, rotisserie.', 'Veja as 5 fotos tiradas no(a) Ameripan Festas & Cia por 621 visitantes.', 'Ameripan Festas & Cia. Artigos para Festa. Avaliações. Conhece essa empresa? Avaliar empresa. Ver endereço. Rua Josias Silveira Camargo, 25,\xa0...']"
LA BELA,NAO DISPONIBILIZADO,"['https://m.facebook.com/Bela-Unhas-1400109716965063/', 'https://www.instagram.com/la_belavariedade_/', 'https://www.solutudo.com.br/empresas/pe/petrolina/distribuidoras-de-alimentos/la-bela-3553240', 'https://m.yelp.com/biz/vila-bela-ve%C3%ADculos-petrolina', 'https://www.youtube.com/watch?v=91khWdhexXQ', 'https://foursquare.com/v/edf-morada-bella/5921e830f0b490666f1175ab']","['Bela Unhas, Petrolina. 3 likes. Local business.', 'La Bela Variedade. Encontre aqui tudo para a sua pele✨  Petrolina-Pe • | Loja online • | Compras via direct ou WhatsApp.', 'A empresa La Bela trabalha desde 2000 na categoria Distribuidoras de Alimentos na cidade de Petrolina, PE na Rua Joao Amorim De Araujo, Nº 50 - Centro.', 'Photos · Map · Av. 7 de Setembro 271. Petrolina - PE 56300-999. Brazil. Directions · (87) 3864-4592. Call Now · More Info. Services for Vila Bela Veículos · Known\xa0...', 'Morada Bella. Residential Building (Apartment / Condo). Petrolina. Save.']"
VALE VERDE,NAO DISPONIBILIZADO,"['#', 'https://www.facebook.com/valeverdemarilia/photos/', 'https://cap.arq.br/portfolio-item/vale-verde/', 'https://www.tocaimoveis.com.br/comprar/marilia/residencial/casa-em-condominio/residencial-vale-verde', 'https://www.vivareal.com.br/venda/sp/marilia/bairros/residencial-vale-verde/condominio_residencial/', '/search?q=VALE+VERDE,+MARILIA+-+SP&tbm=isch&source=univ&fir=O64LNM3DltVqjM%252C0q5vlCc9qrUxsM%252C_%253BOm3SG8aOHM8zNM%252CuvSqOqcpefLPFM%252C_%253BoJDsFfKr-hhFNM%252C1RelC42xzK0wAM%252C_%253BZ7xw3NiasS1_1M%252C1RelC42xzK0wAM%252C_%253B1bQ0sqhdGnNSKM%252CuvSqOqcpefLPFM%252C_%253BZv9BA9y8PfDHsM%252C8yHJ76K3QLnZwM%252C_%253BYU59xyNXbq5QcM%252C1RelC42xzK0wAM%252C_%253B1rWq1eMlEdiPnM%252CpeaqPeLPs_xf6M%252C_%253BYnfAXB35Bda7BM%252CM9SnU4CVKes8-M%252C_%253Bf1owUcPvrFUhsM%252CQU8dAr8r8EoSLM%252C_&usg=AI4_-kRPYrlLmVR_Y8tWFn0rEiN-GaAiyg&sa=X&ved=2ahUKEwibu5u_06f9AhU_FlkFHRUUCBEQjJkEegQIExAC', 'https://www.zapimoveis.com.br/venda/imoveis/sp+marilia++resid-vale-verde/', 'https://www.calebimoveis.com.br/imovel/60136593/venda/']","['Vale Verde - Marília/Sp, Marília. 1021 likes · 68 were here. Real Estate. ... Vale Verde - Marília/Sp. 1K likes. \U000f178b. 1K followers. @valeverdemarilia.', 'Aqui você encontra chácara, casa e terreno em condomínio. Acesse e confira as opções de imóveis à venda no Residencial Vale Verde em Marília - SP.', 'Chácara com Quarto à Venda, 2500m² Rodovia Comandante João Ribeiro Barros, 0 - Marília, Marília - SP ver mapa. 2500 m²; 1 Quarto; 1 Banheiro; -- Vaga.']"
DISTRIBUIDORA LAURENCINI,+55 27 3371-3677,"['https://www.facebook.com/DistribuidoraLaurencini/?locale=pt_BR', 'https://www.sitedelinhares.com.br/empresas/outros/distribuidora-laurencini', 'https://www.instagram.com/distribuidoralaurencini.loja/?hl=en', 'https://www.econodata.com.br/consulta-empresa/36318376000196-DISTRIBUIDORA-LAURENCINI-LTDA', 'https://www.solutudo.com.br/es/linhares/distribuidoras-de-alimentos/distribuidora-laurencini-11344584', '/search?q=DISTRIBUIDORA+LAURENCINI,+LINHARES+-+ES&tbm=isch&source=univ&fir=Ue1UyieArpGNNM%252C2F6jY1OqD3gm7M%252C_%253BAwVNFfNe4fldtM%252C2F6jY1OqD3gm7M%252C_%253BWofoJDy2l9kYzM%252C2F6jY1OqD3gm7M%252C_%253BJ0Am2fvBhBR_TM%252C2F6jY1OqD3gm7M%252C_%253Bg0NW61nv2rFX9M%252CpQh2h-9q9aLIRM%252C_%253BoMLQTsstx819bM%252C2F6jY1OqD3gm7M%252C_%253BDm0ne9uNJ57UBM%252Csv5ojsiTn2aMhM%252C_%253BYqR9jVgtotLk1M%252C2F6jY1OqD3gm7M%252C_%253BXWZ6JMx_eVeTaM%252C0xkQ9s4wgbeNaM%252C_%253BrAT7ZY8zieNQsM%252CeTrRF7Sdhleb5M%252C_&usg=AI4_-kTM6LEOSkelnDdQwRYrT65Z-5ks5Q&sa=X&ved=2ahUKEwiFmbLF06f9AhUuFFkFHTViAlIQjJkEegQIJBAC', 'https://www.descubraonline.com/guia/es/linhares/distribuidora-laurencini-36318376000196/', 'https://cnpj.biz/36318376000196']","['Distribuidora Laurencini. Av. Augusto Calmon, 1169 - Centro - Linhares - ES. (27) ... 3371-3677 Mostrar Telefone. cadastrar empresa.', 'A prevenção é a melhor forma de lutar contra o câncer de mama e de · O dia das crianças é aqui na Distribuidora Laurencini   Os mais variados tipos de.', 'Consulte o CNPJ da DISTRIBUIDORA LAURENCINI de Linhares, ES, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'No mercado, a empresa está localizada na Avenida Augusto Calmon, Nº 1149 - Loja 06 no bairro Centro em Linhares - ES, CEP 29900-060. A empresa Distribuidora\xa0...', 'Distribuidora Laurencini em Linhares, Espírito Santo. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Todos os dados da empresa Distribuidora Laurencini LTDA com CNPJ 36.318.376/0001-96 - 36318376000196 de Linhares/ES. Telefone, E-mail, Endereço, Sócios...']"
