,tel,link,descricao
ARCO IRIS CENTER MERCADO,+55 51 3469-1012,"['https://www.solutudo.com.br/empresas/rs/pto-alegre/super-minimercados/arco-iris-center-mercado-4939347', 'https://www.descubraonline.com/guia/rs/porto-alegre/arco-iris-center-mercado-02665507000190/', 'https://cnpj.biz/02665507000190', 'https://www.diariocidade.com/rs/porto-alegre/guia/arco-iris-center-mercado-02665507000190/', 'https://www.econodata.com.br/consulta-empresa/02665507000190-CARLOS-ALBERTO-PEDO-CIA-LTDA', 'https://ssrvgo.com/br/data_company/2665507', 'https://cidadeurgente.com/rs/porto-alegre/guia/arco-iris-center-mercado-02665507000190/', 'https://www.turismo2rodas.com/rs/porto-alegre/guia/arco-iris-center-mercado-02665507000190/', 'https://www.tripadvisor.com.br/Restaurant_Review-g303546-d5647372-Reviews-Padaria_Arco_Iris-Porto_Alegre_State_of_Rio_Grande_do_Sul.html']","['No mercado, a empresa está localizada na Avenida Cauduro, Nº 25 no bairro Bom Fim em Porto Alegre - RS, CEP 90035-120. A empresa Arco Iris Center Mercado\xa0...', 'Arco Iris Center Mercado em Porto Alegre, Rio Grande do Sul. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'CNPJ: 02.665.507/ ; Razão Social: Carlos Alberto Pedo & Cia LTDA ; Nome Fantasia: Arco Iris Center Mercado ; Data da Abertura: 04/08/1998 24 anos, 6 meses e 5 dias.', 'A empresa Arco Iris Center Mercado, localizada no bairro Bom Fim, em Porto Alegre-RS foi fundada em 1998. A atividade principal da empresa é Comércio\xa0...', 'Consulte o CNPJ da ARCO IRIS CENTER MERCADO de Porto Alegre, RS, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Endereço, Telefone e email CARLOS ALBERTO PEDO & CIA LTDA | ARCO IRIS CENTER MERCADO - Cnpj 2665507000190 em PORTO ALEGRE - RS.', 'Arco Iris Center Mercado em Porto Alegre - RS, Rio Grande do Sul. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de\xa0...', 'Arco Iris Center Mercado em Porto Alegre, Rio Grande do Sul. Acesse agora e confira ✆ telefones, endereço e horários de atendimento dessa empresa\xa0...', 'Padaria Arco Iris, RS ainda não recebeu pontuações suficientes para a comida, serviço, preço e ambiente. Seja uma das primeiras pessoas a deixar feedback! Faça\xa0...']"
FRUTEIRA ROSSETTI,+55 51 3211-1344,"['https://www.solutudo.com.br/empresas/rs/pto-alegre/super-minimercados/fruteira-rossetti-4934472', 'http://cnpj.info/Armazem-e-Fruteira-Rossetti-Ltda-Fruteira-Rossetti', 'https://www.listaamarela.com.br/empresa/rs/porto-alegre/armazem-e-fruteira-rossetti_7073715', 'https://www.guiatelefone.com/porto-alegre-rs/mercados-e-supermercados/2080884/armazem-e-fruteira-rossetti', 'https://www.descubraonline.com/guia/rs/porto-alegre/fruteira-rossetti-01234176000170/', 'https://lojasshoppingrs.com.br/rs/fruteira-rossetti-cidade-baixa-porto-alegre-supermercado-hipermercado-mercadinho-494778', 'https://ssrvgo.com/br/data_company/93597342', 'https://br.todosnegocios.com/pt/armaz%C3%A9m-e-fruteira-rossetti-51-3211-1344', 'https://applocal.com.br/empresa/armazem-e-fruteira-rossetti/porto-alegre/rs/7085065']","['No mercado, a empresa está localizada na Rua Joao Alfredo, Nº 262 no bairro Cidade Baixa em Porto Alegre - RS, CEP 90050-230. A empresa Fruteira Rossetti\xa0...', 'Consulta CNPJ da empresa Armazem e Fruteira Rossetti LTDA | Fruteira Rossetti. Também ver outro informações: situação ... PORTO ALEGRE - RS 90050-230\xa0...', 'Na Lista Amarela você encontra o telefone, endereço e mais informações sobre Armazém e Fruteira Rossetti em Porto Alegre, RS.', 'Rua João Alfredo, 262 - Cidade Baixa, Porto Alegre, RS - Cep: 90050-230 - Ver no mapa. Telefone. (51) 3211-1344 · Sugerir alteração. Avalie. Sua Avaliação.', 'Fruteira Rossetti em Porto Alegre, Rio Grande do Sul. ... ARMAZEM E FRUTEIRA ROSSETTI LTDA com o CNPJ 01.234.176/0001-70, ... Telefone: (51) 3211-1344\xa0...', 'Telefone Fruteira Rossetti - Cidade Baixa - Porto Alegre - Supermercado - Hipermercado - Mercadinho. Endereço: Rua Joao Alfredo 262 - CEP: 90050230.', 'Endereço, Telefone e email RENATO ROSSETTI | ARMAZEM E FRUTEIRA ROSSETTI - Cnpj 93597342000200 em PORTO ALEGRE - RS.', 'Você pode contatar a Armazém e Fruteira Rossetti por telefone usando o número (51) 3211-1344.', 'Contato Ligue ☎ (51)... Armazém e Fruteira Rossetti em Porto Alegre, RS. Você procura por Supermercados na região? Faça a sua lista de compras e venha\xa0...']"
MINIMERCADO E ACOUGUE J J,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/rs/pto-alegre/super-minimercados/minimercado-e-acougue-j-j-4964652', 'https://www.apontador.com.br/local/rs/porto_alegre/alimentos/C407716546323D3232/minimercado_e_acougue_j_j.html', 'https://cnpj.biz/06983297000139', 'https://www.diariocidade.com/rs/porto-alegre/guia/minimercado-e-acougue-j-j-06983297000139/', 'https://www.guiaurbana.com.br/e/minimercado-e-acougue-j-j-porto-alegre-rs', 'https://cadastroempresa.com.br/cnpj/06.983.297/0001-39-minimercado-e-acougue-j-j-jucara-martins-de-siqueira', 'https://br.todosnegocios.com/pt/jj-mini-mercado-e-a%C3%A7ougue-51-3268-1220', 'https://www.procuroacho.com/empresas/rs/tavares/20.615.885/0001-40/minimercado-e-acougue-jj', 'https://nicelocal.br.com/porto-alegre/shops/mercado_acougue_jj/']","['No mercado, a empresa está localizada na Rua Aristides Rosa, Nº 665 no bairro Jardim Das Bandeiras em Porto Alegre - RS, CEP 91440-020. A empresa Minimercado E\xa0...', '... fotos e as avaliações do Minimercado e Acougue J J especializado em null localizado em Rua Aristides Rosa, 91440-020, Jardim Carvalho, Porto Alegre, RS.', 'Jul 19, 2004 — Minimercado e Acougue J J Jucara Martins de Siqueira Rua Aristides Rosa 665. Jardim das Bandeiras Porto Alegre RS 91440-020.', 'Confira no mapa como chegar em Minimercado E Acougue J J, no endereço: Rua Aristides Rosa, 665, Jardim das Bandeiras, Porto Alegre-RS. CEP: 91440-020 .', 'Endereço, telefone e avaliações de Minimercado e Açougue J J ... Rua Aristides Rosa, 665 - Jardim Carvalho - Porto Alegre, RS - CEP: 91440-020.', 'Minimercado e Acougue J J - Jucara Martins de Siqueira com CNPJ 06.983.297/0001-39 é uma empresa de Porto Alegre/RS. Acesse para mais informações.', 'Você pode contatar a JJ Mini Mercado e Açougue por telefone usando o número (51) 3268-1220. A categoria principal da JJ Mini Mercado e Açougue é Compras.', '... da Silva Acougues e nome fantasia Minimercado e Acougue Jj. Localizada em Tavares / RS, a empresa é uma Matriz do tipo Empresário (Individual), de porte\xa0...', 'Mercado & Açougue Jj,: localização da loja e detalhes de contato, comentários de clientes, ... Brasil, 91530-590, Porto Alegre - RS, Jardim Carvalho.']"
BASSO & FERLA LTDA,+55 51 3062-7828,"['http://cnpj.info/Basso-Vettorazzi-Basso-Ferla-Ltda', 'https://www.descubraonline.com/guia/rs/porto-alegre/basso-ferla-ltda-03256829000148/', 'https://cnpj.biz/03256829000148', 'https://www.apontador.com.br/local/rs/porto_alegre/alimentos/C405332464071Q0710/basso__ferla.html', 'https://www.cnpj.world/empresa/basso-vettorazzi-ltda/cx6C5h6D', 'https://brazilguide.net/c/basso-vettorazzi-ltda-03256829000148', 'https://cadastroempresa.com.br/cnpj/03.256.829/0001-48-basso-ferla-ltda-basso-vettorazzi-ltda', 'https://www.telefonecomercial.com/telefone/basso-vettorazzi-ltda/03256829000148', 'https://casadosdados.com.br/solucao/cnpj/basso-and-vettorazzi-ltda-03256829000148']","['Fantasia nome, BASSO & FERLA LTDA ; Inicio atividade data, 1999-06-24 ; Natureza jurídica, Sociedade Empresária Limitada ; Situação cadastral, ATIVA desde 2005-11-\xa0...', 'Basso & Ferla Ltda em Porto Alegre, Rio Grande do Sul. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Contatos. Telefone(s): (51) 3331-881 (Ligar). Localização. Logradouro: Avenida Ijui, 398. Bairro: Petropolis. CEP: 90460-200. Município: Porto Alegre.', '... o telefone, o endereço, as fotos e as avaliações do Basso & Ferla especializado em null localizado em Avenida Ijuí, 90460-200, Petrópolis, Porto Alegre,\xa0...', 'Informações públicas do CNPJ ""Basso & Vettorazzi Ltda"" de Porto Alegre, RS.', 'A empresa Basso & Ferla Ltda localizada em Avenida Ijuí, 398, Petrópolis, Porto Alegre/RS - possui CNPJ 032.568.290/0014-8.', 'Basso & Ferla LTDA - Basso & Vettorazzi LTDA com CNPJ 03.256.829/0001-48 é uma empresa de Porto Alegre/RS aberta em 24/06/1999.', 'Número do telefone da empresa ""Basso & Vettorazzi Ltda (Basso & Ferla Ltda)"" localizada em Avenida Ijui, Porto Alegre, RS. Entre em contato com a empresa\xa0...', 'BASSO & VETTORAZZI LTDA - CNPJ 03256829000148. CNPJ. 03.256.829/0001-48. Razão Social ... BASSO & FERLA LTDA ... Município. PORTO ALEGRE. UF. RS. Telefone.']"
SACOLAO DA CHACARA,+55 51 99773-3993,"['https://www.facebook.com/sacolaodachacara/?locale=pt_BR', 'https://m.yelp.com/biz/sacol%C3%A3o-da-chacara-porto-alegre', 'https://www.solutudo.com.br/empresas/rs/pto-alegre/super-minimercados/sacolao-da-chacara-4967130', 'https://pt.foursquare.com/v/sacol%C3%A3o-da-ch%C3%A1cara/4ebfd1299adfe2b7b6292fb0', 'https://www.econodata.com.br/consulta-empresa/07279155000158-SACOLAO-DA-CHACARA-COMERCIO-DE-ALIMENTOS-LTDA', 'https://www.apontador.com.br/local/rs/porto_alegre/alimentos/QUGX5PR7/sacolao_da_chacara_restinga.html', 'https://listatudo.com.br/rio-grande-do-sul/porto-alegre-e-regiao/porto-alegre/agricultura-e-criacao-de-animais/produtores-agricolas/frutas-legumes-e-verduras/sacolao-da-chacara/', 'https://www.encontraportoalegre.com.br/guia/empresas/sacolao-da-chacara/', 'https://avaliacoesbrasil.com/verdureiro/porto-alegre/sacolao-da-chacara/']","['Photos · Map · Av. Edgar Pires de Castro 3295. Porto Alegre - RS 91787-000. Brazil. Directions · (51) 3263-3993. Call Now · More Info. Menu for Sacolão da Chacara.', 'A empresa Sacolao Da Chacara trabalha desde 2005 na categoria Super - Minimercados na cidade de Porto Alegre, RS na Rua Edgar Pires De Castro,\xa0...', 'Ver 2 fotos e 3 dicas de 51 clientes para Sacolão da Chácara. ... Foto tirada no(a) Sacolão da Chácara por Thabata I. em 5/ ... Hípica, Porto Alegre.', 'Consulte o CNPJ da SACOLAO DA CHACARA de Porto Alegre, RS, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', '... do Sacolão da Chácara - Restinga especializado em null localizado em Avenida Edgar Pires de Castro, 3295, 91787-000, Lageado, Porto Alegre, RS.', 'Sacolão da Chácara. Categoria: Frutas, Legumes e Verduras. Endereço: Avenida Edgar Pires Castro, 3295 Restinga - Porto Alegre - RS\xa0...', 'Sacolão da Chácara. Avalie! Visitas: 93. Sacolão da Chácara. Av Edgar Pires Castro, 3295 - Aberta Morros - Porto Alegre - RS.', '(Verdureiro) em Porto Alegre (Rio Grande do Sul). AV. EDGAR PÍRES DE CASTRO, 3295 - RESTINGA, PORTO ALEGRE - RS, 91787-000, BRASIL.']"
MINIMERCADO ARVOREZINHA,NAO DISPONIBILIZADO,"['https://www.listaamarela.com.br/empresa/rs/porto-alegre/minimercado-arvorezinha-9317349', 'https://www.descubraonline.com/guia/rs/porto-alegre/minimercado-arvorezinha-07451283000137/', 'https://cnpj.biz/07451283000137', 'https://www.diariocidade.com/rs/porto-alegre/guia/minimercado-arvorezinha-07451283000137/', 'https://www.instagram.com/arvorezinhacarnesederivados/?hl=en', 'https://www.econodata.com.br/consulta-empresa/09612609000196-LILIANE-DALBERTO', 'https://transparencia.cc/dados/cnpj/07451283000137-RS-volmir-dorigon-jaretta/']","['MINIMERCADO ARVOREZINHA. MINIMERCADO ARVOREZINHA está na categoria da Supermercados em Porto Alegre/RS. Rua Padre Pedro Leonardi , 39', 'Confira abaixo os telefones, endereço e e-mail para contato de Minimercado Arvorezinha em Porto Alegre, Rio Grande do Sul. ; Razão Social: VOLMIR DORIGON JARETTA\xa0...', 'Todos os dados da empresa Minimercado Arvorezinha Volmir Dorigon Jaretta com CNPJ 07.451.283/0001-37 - 07451283000137 de Porto Alegre/RS. Telefone, CNAE(s).', 'Confira no mapa como chegar em Minimercado Arvorezinha, no endereço: Rua Padre Pedro Leonardi, 39, 5 UNIDADE, Restinga, Porto Alegre-RS. CEP: 91790-010 .', 'Casa Gourmet Arvorezinha. Entrepreneur. As melhores carnes dos restaurantes de Porto Alegre agora entregues na sua casa! Peça pelo link abaixo.', 'Consulte o CNPJ da MINIMERCADO DALBERTO de Arvorezinha, RS, seus sócios e ... Porte. Micro. icone seção. Quantidade de Funcionários ... PORTO ALEGRE, RS.', 'Essa empresa é uma MATRIZ do tipo Empresário (Individual), de porte ""ME"" que está localizada em Porto Alegre - RS. Sua atividade econômica principal é\xa0...']"
MINI MERCADO CRISTAL,+55 51 99893-9244,"['https://www.facebook.com/MercadoCristaloficial/?locale=pt_BR', 'https://www.solutudo.com.br/empresas/rs/pto-alegre/super-minimercados/mini-mercado-cristal-4982964', 'https://pt.foursquare.com/v/mini-mercado-cristal/4f537d10e4b0d9ab7b91c2f7', 'https://www.guiamais.com.br/porto-alegre-rs/mercados-e-supermercados/supermercados/2065336298-4061259/mini-mercado-cristal', 'https://www.zapia.digital/porto-alegre-rs/cristal/supermercados/mini-mercado-cristal/4241495', 'https://www.apontador.com.br/local/rs/porto_alegre/enderecos_empresariais/C418244355475D4757/mini_mercado_das_gringas.html', 'https://www.econodata.com.br/consulta-empresa/08812445000188-JORCELI-CANDIDO-DANIELLI', 'https://applocal.com.br/empresa/mini-mercado-cristal/porto-alegre/rs/11397273']","['Rua Cel. Massot, 1443 - Bairro Cristal, 91910-530 Porto Alegre, RS. Como chegar. 65 pessoas fizeram check-in aqui. +55 51 99893-9244. Supermercado.', 'No mercado, a empresa está localizada na Rua Cel Massot, Nº 1443 no bairro Cavalhada em Porto Alegre - RS, CEP 91910-530. A empresa Mini Mercado Cristal\xa0...', 'Veja o que seus amigos estão dizendo sobre Mini Mercado Cristal. Ao criar uma conta, você é capaz de seguir amigos e especialistas em quem confia e ver os\xa0...', 'R Doutor Campos Velho, 1811 - FDS Cristal - Porto Alegre, RS CEP: 90820-001. (51) 3261-4733 · (51) 99847-1411. Sugerir edição.', 'MINI MERCADO CRISTAL - Supermercados especializada em Mercados e Supermercados em Cristal, Porto Alegre - RS. Entre em contato conosco, pelo ☎ Telefone\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Mini Mercado das Gringas especializado em null localizado em Rua Jataí, 90820-190, Cristal\xa0...', 'Consulte o CNPJ da MINI MERCADO CRISTAL de Porto Alegre, RS, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Ligue ☎ (51) ... Realize suas compras no Mini Mercado Cristal, atuamos como Supermercados em Porto Alegre, RS. Somos o ponto certo para a sua economia!']"
MINI-MERCADO BRAZ,+55 51 3428-4547,"['https://www.solutudo.com.br/empresas/rs/pto-alegre/super-minimercados/mini-mercado-braz-4957273', 'https://www.facebook.com/people/Mini-Mercado-Braz/100046317253787/', 'https://consultas.plus/lista-de-empresas/rio-grande-do-sul/porto-alegre/05420640000174-miria-de-oliveira-braz/', 'https://cnpj.biz/05404122000167', 'https://www.econodata.com.br/consulta-empresa/45894909000179-GLAUCIA-NELI-DE-OLIVEIRA-SOARES', 'https://m.yelp.com/biz/mini-mercado-madrid-porto-alegre', 'https://cadastroempresa.com.br/cnpj/09.676.122/0001-77-minimercado-dbraz-luis-ballejos-torres-mercados', 'https://avaliacoesbrasil.com/supermercado/porto-alegre/mini-mercado-villagran/', '/search?q=MINI-MERCADO+BRAZ,+PORTO+ALEGRE+-+RS&tbm=isch&source=univ&fir=cNPGhDrjFTKYhM%252C0pNj45uFYhpJ7M%252C_%253BEauc2nT3VhaukM%252CH5ZmXvtxA2WA3M%252C_%253BIajOlMb173LHuM%252C0Vh9ZgKNnowxPM%252C_%253B9f6v-i4GwrS3tM%252CH5ZmXvtxA2WA3M%252C_%253BcE4ABv8YFBuaSM%252CQE4y3PJLo5IiSM%252C_%253BRZwsx-DirkMm-M%252CC3nL325M0Gd_jM%252C_%253BsffwpkTiPN04bM%252C-W7hN7-3HN26MM%252C_%253B_D7-xFDJFPRHxM%252CpFZKK4K7TvEjNM%252C_%253BQwY2AyDjt__jGM%252CpFZKK4K7TvEjNM%252C_%253BGdw6e2LTRUgFPM%252CpFZKK4K7TvEjNM%252C_&usg=AI4_-kS-1NsoPbDBCObicf17gJ1I5fHd7g&sa=X&ved=2ahUKEwihndCcxJL9AhUvEVkFHR54BP4QjJkEegQIJRAC']","['No mercado, a empresa está localizada na Rua Atílio Supertti, Nº 790 - Fundos no bairro Vila Nova em Porto Alegre - RS, CEP 91750-200. A empresa Mini-Mercado\xa0...', 'September 26, 2021 · Porto Alegre, RS, Brazil ·. Lasanha amoo. All reactions: 1. 4 comments. Like. Comment. Mini Mercado Braz is feeling thankful.', 'Situação: ATIVA · Número do CNPJ: 05.420.640/0001-74 · Razão Social: Miria De Oliveira Braz · Nome Fantasia: Mini-mercado Braz · Data de Abertura: 18/11/2002\xa0...', 'A empresa Minimercado Dbraz de CNPJ 05.404.122/0001-67, fundada em 25/11/2002 e com razão social Braz Antenor Ballejos Torres, está localizada na cidade Porto\xa0...', 'Comércio Varejista. 05.420.640/0001-74. MINI-MERCADO BRAZ. (MIRIA DE OLIVEIRA BRAZ). 91.750-200. Rua Atilio Superti, 790 - Vila Nova. PORTO ALEGRE, RS.', ""Mini Mercado Madrid in Porto Alegre, reviews by real people. Yelp is a fun and easy way to find, recommend and talk about what's great and not so great in\xa0..."", ""Minimercado D'braz - Luis Ballejos Torres-Mercados com CNPJ 09.676.122/0001-77 é uma empresa de Porto Alegre/RS. Acesse para mais informações."", 'Avaliações sobre Mini Mercado Villagran. (Supermercado) em Porto Alegre (Rio Grande do Sul). RUA LUIZ DE CAMÕES, 742 - SANTO ANTÔNIO, PORTO ALEGRE - RS,\xa0...']"
COMERCIO FRANGOS & CARNES SOUZA,+55 51 3367-2211,"['https://www.apontador.com.br/local/rs/porto_alegre/galeterias/C405926F36631O6311/comercio_frangos_carnes_souza.html', 'https://cnpj.biz/01093603000148', 'https://www.diariocidade.com/rs/porto-alegre/guia/comercio-frangos-carnes-souza-01093603000148/', 'https://applocal.com.br/empresa/cfs-comercio-de-frangos-souza/porto-alegre/rs/7125138', 'https://www.guiaurbana.com.br/e/cfs-comercio-de-frangos-souza-porto-alegre-rs', 'https://www.zapia.digital/porto-alegre-rs/santa-rosa-de-lima/acougues-e-frigorificos/cfs-comercio-de-frangos-souza/4079854', 'https://consultas.plus/lista-de-empresas/rio-grande-do-sul/porto-alegre/01093603000148-denise-c-de-souza/', 'https://www.misterwhat.com.br/company/1496575-dfs-distribuidora-de-frangos-souza-porto-alegre', 'https://transparencia.cc/dados/cnpj/01093603000148-RS-denise-c-de-souza/']","['... telefone, o endereço, as fotos e as avaliações do Comercio Frangos & Carnes Souza especializado ... 240, LOJA 01, 91160-310, Rubem Berta, Porto Alegre, RS.', 'Contatos. Telefone(s): (51) 3470-1631 (Ligar). Localização. Logradouro: Rua Bacairis, 223. Bairro: Sarandi. CEP: 91130-380. Município: Porto Alegre.', 'A empresa Comercio Frangos & Carnes Souza, localizada no bairro Sarandi, em Porto Alegre-RS foi fundada em 1996. A atividade principal da empresa é Comércio\xa0...', 'Cfs Comércio de Frangos Souza tradição em Açougues e Frigoríficos na cidade de Porto Alegre! ... Em nosso estabelecimento, você encontra carnes de procedência e\xa0...', 'Endereço, telefone e avaliações de Cfs - Comércio de Frangos Souza ... Avenida Bernardino Silveira Pastoriza, 240 - Sarandi - Porto Alegre, RS - CEP: 91160-\xa0...', 'CFS - COMÉRCIO DE FRANGOS SOUZA - Santa Rosa de Lima. , ☎ Telefone (51) ... Açougues e Frigoríficos em Avenida Bernardino Silveira Pastoriza - Porto Alegre.', 'A empresa Denise C. De Souza, aberta em 18/03/1996, é uma MATRIZ do tipo Empresário (Individual) que está situada em Porto Alegre – RS.', 'Dfs - Distribuidora de Frangos Souza - Porto Alegre 91160-310 – Perfil da Companhia, Número de Telefone, Endereço, CEP, Mapa e mais.', 'Nov 9, 2022 — Razão Social: Denise C. · Nome Fantasia: Comercio Frangos & Carnes Souza · Data de Abertura: 18/03/1996 · CNPJ: 01.093.603/0001-48 - Tipo: MATRIZ\xa0...']"
PIT STOP LANCHES,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g303546-d5746051-Reviews-Pit_Stop_Lanches-Porto_Alegre_State_of_Rio_Grande_do_Sul.html', 'https://www.facebook.com/pitstoprest/', 'https://pt-br.facebook.com/pitstoprest/', 'https://www.instagram.com/sigapitstop/?hl=en', 'https://pit-stop-restaurante.goomer.app/', 'https://www.ifood.com.br/delivery/porto-alegre-rs/pit-stop-restaurante-petropolis/295b1404-d6c4-4a1f-ad12-b2682200817b', 'https://restaurantguru.com/Pit-Stop-Lanches-Porto-Alegre', '/search?q=PIT+STOP+LANCHES,+PORTO+ALEGRE+-+RS&tbm=isch&source=univ&fir=QtDS-j7UBlippM%252CkEP9VBcFm3vgaM%252C_%253BDJnrd4kGxy6oxM%252CkEP9VBcFm3vgaM%252C_%253BT-AepTsWGaVy9M%252CQ3ju9kpqTtmoPM%252C_%253B97nqn7x_al3KBM%252CqB2ky0faBwlNBM%252C_%253ByeChfGZKpfaqIM%252CQ3ju9kpqTtmoPM%252C_%253B2XYan1lLQ9HYcM%252CqB2ky0faBwlNBM%252C_%253BDW2dWk5gTfWSoM%252C3GrJHle-bUsugM%252C_%253BHGHaksVufNh-RM%252CQ3ju9kpqTtmoPM%252C_%253BVIG8-N5gYCRXPM%252CNJor-drbb96rZM%252C_%253B2uG-bZuiVT2rEM%252C7TxawY9lf1BGyM%252C_&usg=AI4_-kRd-Qr5VtDVjVwuLvcDzOLmM8GMqA&sa=X&ved=2ahUKEwjRx6D4xJL9AhWxEFkFHRHABQoQjJkEegQIExAC']","['Pit Stop Lanches, Porto Alegre: See unbiased reviews of Pit Stop Lanches, rated 4 of 5, and one of 3513 Porto Alegre restaurants on Tripadvisor.', 'Pit Stop Restaurante. 3.3K likes. \U000f178b. 3.4K\xa0...', 'Pit Stop Restaurante, Porto Alegre. 3.331 curtidas · 6 falando sobre isso · 3.017 ... Página · Lanchonete ... Sem atendimento pelo telefone fixo.  ', '2187 Followers, 202 Following, 109 Posts - See Instagram photos and videos from PIT STOP® (@sigapitstop)', 'Sua melhor escolha em Lanches, Pizzas, Porções e aquele Churrasco de Domingo, tudo isso em um só lugar! Faça um Pit Stop!!! Bar &\xa0...', 'Possuímos Buffet ao meio dia; Super lanches; Pizzas incríveis; Porções; Churrasco e Frango Assado; Conheça nossas redes sociais @sigapitstop.', 'Pit Stop Lanches #12974 among Porto Alegre restaurants: 1 review by visitors. Find on the map and call to book a table.']"
