,tel,link,descricao
RESTAURANTE POITA,NAO DISPONIBILIZADO,"['https://www.tripadvisor.fr/Restaurant_Review-g941641-d8246599-Reviews-Restaurante_Poita-Guarapari_State_of_Espirito_Santo.html', 'https://www.99praia.com.br/Profile/RESTAURANTE-POITA/Guarapari/Restaurants/en', 'https://restaurantguru.com.br/Restaurante-Poita-Guarapari', '/search?q=RESTAURANTE+POITA,+GUARAPARI+-+ES&tbm=isch&source=univ&fir=q5R5IelM1V7vpM%252CpWALPzRHcwnoEM%252C_%253BvmD4EKWnVz216M%252CrDa7FMP3YRq0zM%252C_%253BludkPzE4Te2PDM%252CBPKFeR3-4oJ_9M%252C_%253BmyBVKGrHNCKR7M%252Ck8BFEw1nkF1K6M%252C_%253BTbSx8DEIbLWg-M%252CT38yQAxn0RehTM%252C_%253BV7mBdls13sVSPM%252C8g0D0LRGcjU2rM%252C_%253BHPByuhBIGN9n3M%252Cu42Sksyokbl1DM%252C_%253BCcP49ayfkmDOyM%252C8g0D0LRGcjU2rM%252C_%253BdvuN0p9gpRfAXM%252CrDa7FMP3YRq0zM%252C_%253BT3TxaaPJZNl4DM%252CJwM1xMzGMnHtcM%252C_&usg=AI4_-kQrvABBM0s0aYn-ZymzZA8HeRky6g&sa=X&ved=2ahUKEwjKpf7tq5H9AhXeFFkFHTYVAoEQjJkEegQIEhAC', 'https://www.apontador.com.br/local/es/guarapari/comida_variada/C404076F105D1E5D1F/restaurante_poita.html', 'https://inteligue.com.br/restaurante-poita', 'https://cidadeurgente.com/es/guarapari/guia/restaurante-poita-02782312000120/amp/']","['Restaurante Poita, Guarapari : consultez avis sur Restaurante Poita, noté 4 sur 5 sur Tripadvisor et classé #290 sur 576 restaurants à Guarapari.', 'See the Telephones and Addresses of Restaurants in Guarapari on the Coast of Espírito Santo - Brazil.', 'Restaurante Poita, #970 entre Guarapari restaurantes: 1 avaliação. ... #970 de 1307 restaurantes em Guarapari ... Guarapari, Espírito Santo, Brasil.', 'Restaurante Poita. AV SANTANA, 184, Meaipe,GUARAPARI - ES, CEP: 29208-180. 0 avaliações. Aberto agora. Dom à Sáb: 11:30 às 14:30. telefone não informado.', 'Veja o telefone e endereço da empresa RESTAURANTE POITA Guarapari, Restaurante em Guarapari - ES. Av Santana, Meaipe. Fone (27) 99972-74...', 'Restaurante Poita em Guarapari - ES, Espírito Santo. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Guia da\xa0...']"
YAHOO COMIDA ORIENTAL,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/es/guarapari/restaurantes/yahoo-comida-oriental-10135066', 'https://www.econodata.com.br/consulta-empresa/04552299000148-JUM-SOON-PARK-KIM-YAHOO', 'https://www.descubraonline.com/guia/es/guarapari/yahoo-comida-oriental-04552299000148/', 'https://cnpj.biz/04552299000148', 'https://www.tripadvisor.es/Restaurant_Review-g303320-d5344004-Reviews-Yahoo_Comida_Oriental-Vitoria_State_of_Espirito_Santo.html', '/search?q=YAHOO+COMIDA+ORIENTAL,+GUARAPARI+-+ES&tbm=isch&source=univ&fir=d8gzbJCup15yVM%252CsY0eD4JuL0oDpM%252C_%253BS8NY-dMAkcdQ_M%252CAF7ap_bMuzuWDM%252C_%253BlIPnweTW9vNgZM%252CDiXRA9WD1JDfNM%252C_%253Bvtw9Wr6-oKmckM%252CkwIcKQLfkOgcHM%252C_%253BXIGj3MIrA-s_nM%252CAF7ap_bMuzuWDM%252C_%253BbZjv39903GCAUM%252Cem1vr-vqar2VlM%252C_%253BBa8K_tqQ3HMIsM%252CDiXRA9WD1JDfNM%252C_%253B25DHWrFlwt1ucM%252CAF7ap_bMuzuWDM%252C_%253Buq0KpfygzqeDDM%252CokqcV4OJ_DFApM%252C_%253BSk-7sbEQNHF1nM%252CrLqDHv_A2I4J6M%252C_&usg=AI4_-kTtnOPQOExfsg3J4wYTygF5i0Wk9Q&sa=X&ved=2ahUKEwjArpKarJH9AhVhK1kFHcPvAPQQjJkEegQIIBAC', 'https://es-es.facebook.com/filetbarerestaurante/', 'https://www.instagram.com/arakidelivery/?hl=en', 'https://cnpj.linkana.com/cnpj/JUM-SOON-PARK-KIM--YAHOO/04552299000148']","['Yahoo Comida Oriental ; Endereço. Rua Santana Do Iapo, 462, Muquicaba - Loja 05 Guarapari/ES - CEP 29215-020 ; Telefones. (27) 3237-2260\xa0...', 'Consulte o CNPJ da YAHOO COMIDA ORIENTAL de Guarapari, ES, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Yahoo Comida Oriental em Guarapari, Espírito Santo. ; Razão Social: JUM SOON PARK KIM- YAHOO ; Nome\xa0...', 'Jul 16, 2001 — CNPJ: 04.552.299/ ; Razão Social: Jum Soon Park Kim- Yahoo ; Nome Fantasia: Yahoo Comida Oriental ; Data da Abertura: 16/07/2001 21 anos, 6 meses e\xa0...', 'Nov 7, 2015 — Muy buena comida japonesa, principalmente el Yakisoba, que es siempre con la mejor carne de paz que nunca había visto antes. Fecha de la visita:\xa0...', 'Comida mineira servida no self... ... Av.Praiana 1229 - Praia do Morr, Guarapari, ES, Brazil. \U000f16ea. +55 27 3262-1949. \U000f1622. filetbarerestaurante@yahoo.com.br.', '... 715 Following, 108 Posts - See Instagram photos and videos from Sushi Arakí Culinária Oriental (@arakidelivery) ... Guarapari-ES / Santa Mônica', 'Veja informações da empresa ou fornecedor JUM SOON PARK KIM YAHOO - 04.552.299/0001-48 e descubra também o nome ... YAHOO COMIDA ORIENTAL ... GUARAPARI/ES.']"
CHURRASCARIA E LANCHERIA CRUZEIRO,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g2346875-d5348148-Reviews-Churrascaria_e_Lancheria_Cruzeiro-Santo_Antonio_Da_Patrulha_State_of_Rio_Grande_.html', 'https://restaurantguru.com.br/Churrascaria-Cruzeiro-Santo-Antonio-da-Patrulha', 'https://www.solutudo.com.br/empresas/rs/sto-antonio-patrulha/restaurantes/churrascaria-e-lancheria-cruzeiro-8712620', 'https://inteligue.com.br/churrascaria-e-lancheria-cruzeiro', 'https://www.apontador.com.br/local/rs/santo_antonio_da_patrulha/churrascarias/6J48A667/churrascaria_e_lancheria_cruzeiro.html', 'https://www.descubraonline.com/guia/rs/santo-antonio-da-patrulha/churrascaria-e-lancheria-cruzeiro-05473321000127/', 'https://www.econodata.com.br/consulta-empresa/05473321000127-SILVIO-O-M-GUIMARAES', 'https://www.guiaurbana.com.br/e/churrascaria-e-lancheria-cruzeiro-santo-antonio-da-patrulha-rs', 'https://applocal.com.br/empresa/churrascaria-e-lancheria-cruzeiro/santo-antonio-da-patrulha/rs/10194760', 'https://paginaamarela.com.br/empresa/churrascaria-e-lancheria-cruzeiro/santo-antonio-da-patrulha/rs/10193051']","['Churrascaria e Lancheria Cruzeiro, Santo Antonio Da Patrulha: See unbiased reviews of Churrascaria e Lancheria Cruzeiro, rated 4 of 5 on Tripadvisor and\xa0...', 'Nov 1, 2022 — Churrascaria e Lancheria Cruzeiro, #4 entre Santo Antônio da Patrulha restaurantes de carne: 1 avaliação e 5 fotos detalhadas.', 'No mercado, a empresa está localizada na Rua Francisco J Lopes, Nº 145 no bairro Pitangueiras em Santo Antônio da Patrulha - RS, CEP 95500-000. A empresa\xa0...', 'Veja o telefone e endereço da empresa CHURRASCARIA E LANCHERIA CRUZEIRO Santo Antônio da Patrulha, Restaurante em Santo Antônio da Patrulha - RS.', 'Churrascaria e Lancheria Cruzeiro. Rua Francisco J Lopes, 145, Pitangueiras,Santo Antônio Da Patrulha - RS, CEP: 95500-000. 0 avaliações. Aberto agora.', 'Churrascaria E Lancheria Cruzeiro em Santo Antônio da Patrulha, Rio Grande do Sul. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs,\xa0...', 'Consulte o CNPJ da CHURRASCARIA E LANCHERIA CRUZEIRO de Santo Antônio da Patrulha, RS, seus sócios e contatos como telefones, emails e website,\xa0...', 'Churrascaria e Lancheria Cruzeiro. Restaurante · Rua Francisco J Lopes, 145 - Pitangueiras - Santo Antônio da Patrulha, RS - CEP: 95500-000.', 'Restaurantes em Santo Antônio da Patrulha, RS? Ligue ☎ (51) ... Churrascaria e Lancheria Cruzeiro oferece várias opções no cardápio para sua refeição.', 'Churrascaria e Lancheria Cruzeiro em Santo Antônio da Patrulha, RS Contato: ☎ Telefone (51).... Você procura por indicações de Restaurantes na região?']"
RISTORANTE TAVERNA PARADISO,+55 71 3676-1587,"['https://www.tripadvisor.com/Restaurant_Review-g303267-d5337501-Reviews-Ristorante_Taverna_Paradiso-Mata_de_Sao_Joao_State_of_Bahia.html', 'https://www.tripadvisor.co/LocationPhotoDirectLink-g303267-d5337501-i163538368-Ristorante_Taverna_Paradiso-Mata_de_Sao_Joao_State_of_Bahia.html', 'https://menulist.menu/restaurants/mata-de-sao-joao/taverna-paradiso', 'https://www.solutudo.com.br/empresas/ba/mata-s-joao/restaurantes/ristorante-taverna-paradiso-8467960', 'https://m.facebook.com/pages/Taverna-paradisoBrasil/1375654826034880', 'https://www.hotels.com/ho458555/porto-zarpa-hotel-mata-de-sao-joao-brazil/', 'https://www.thingstodopost.org/top-10-restaurants-in-mata-de-sao-joao-brazil-110334', 'https://www.kayak.com/Imbassai-Hotels-Grand-Palladium-Imbassai-Resort-And-Spa.374829.ksp']","['Ristorante Taverna Paradiso, Mata de Sao Joao: See 140 unbiased reviews of Ristorante Taverna Paradiso, rated 4 of 5 on Tripadvisor and ranked #48 of 238\xa0...', 'Imagen de Ristorante Taverna Paradiso, Mata de Sao Joao: TAVERNA PARADISO PRAIA DO FORTE. Consulta 17 fotos y videos de Ristorante Taverna Paradiso tomados\xa0...', 'Dec 17, 2022 — The Menu for Taverna Paradiso from Mata de São João has 24 Dishes. Order from the menu or find more Restaurants in Mata de São João.', 'Ristorante Taverna Paradiso ; Endereço. Rua Alameda Do Sol, S/N, Praia Do Forte Mata de São João/BA - CEP 48287-000 ; Telefone. (71) 3676-1587 ; Email.', 'Taverna paradiso(Brasil), Mata de São João. 2 likes. Local business.', 'Family-friendly hotel in Açu da Torre with outdoor pool and restaurant ... Porto das, Baleias, Praia do Forte, Mata de São João, BA, 48280-000.', '1. Sabor Da Vila · 2. Terreiro Bahia · 3. Terra Brasil · 4. Taverna Paradiso · 5. Restaurante Point da Lu · 6. Tango Cafe · 7. Mar Aberto · 8. Doce Gelato Sorveteria.', 'Rodovia BA 099, km 65, Linha Verde, Mata de São João 48280-000, Brazil ... Spa and wellness center; Fitness center; Restaurant; Bar/Lounge; Room service.']"
MERCEARIA E ROTISSERIA DAS FLORES,+55 19 3544-1629,"['https://www.solutudo.com.br/empresas/sp/araras/restaurantes/mercearia-e-rotisseria-das-flores-10185243', 'https://restaurantguru.com.br/Mercearia-e-Rotisseria-das-Flores-Ltda-M-Araras-2', 'https://www.apontador.com.br/local/sp/araras/alimentos_e_bebidas/C404771F3E4D0Z4D09/mercearia_e_rotisseria_das_flores.html', 'https://restaurantespertodemim.com/e/mercearia-e-rotisseria-das-flores-buxlii/', 'https://www.listaamarela.com.br/empresa/sp/araras/mercearia_e_rotisseria_das_flores_10476017', 'https://listatudo.com.br/sao-paulo/grande-campinas/araras/alimentos-bebidas-e-fumo/alimentacao/compras/armazens-emporios-e-mercearias/mercearia-e-rotisseria-das-flores/', 'https://guiafacil.com/site/mercearia-e-rotisseria-das-flores/araras/sp/1935429562/', 'https://cnpj.biz/07813846000190']","['A empresa Mercearia E Rotisseria Das Flores trabalha há mais de 17 anos na categoria Restaurantes na cidade de Araras, SP na Rua Joao Buzolin,\xa0...', 'Jan 29, 2023 — Mercearia e Rotisseria das Flores Ltda M, #112 entre Araras ... #112 de 741 restaurantes em Araras ... Araras, São Paulo, Brasil.', '... do Mercearia e Rotisseria das Flores especializado em null localizado em Rua João Buzolin, 188, 13607-250, Jardim Oswaldo Buzolin, Araras, SP.', 'Mercearia e Rotisseria das Flores em Araras desde 2006. ... das Flores, para encontrar Restaurantes em Rua Joao Buzolin, Jardim Luiza Maria, Araras - SP\xa0...', 'Na Lista Amarela você encontra o telefone, endereço e mais informações sobre Mercearia e Rotisseria Das Flores em Araras, SP.', 'A Mercearia e Rotisseria das Flores está localizada na Rua João Buzolin, 188 Jardim Luiza Maria - Araras - SP. Somos uma empresa séria e confiável,\xa0...', 'MERCEARIA E ROTISSERIA DAS FLORES tem como foco o segmento de Restaurantes em Araras. Você pode localizá-lo em Rua João Buzolin, 188 no bairro Jardim Lu...', 'Todos os dados da empresa Mercearia e Rotisseria das Flores Restaurante das Flores LTDA com CNPJ 07.813.846/0001-90 - 07813846000190 de Araras/SP. Telefone.']"
AMARELINHO COMIDA CASEIRA,+55 31 3847-1714,"['https://www.tripadvisor.com.br/Restaurant_Review-g2151498-d5868278-Reviews-Restaurante_Amarelinho_Comida_Caseira-Timoteo_State_of_Minas_Gerais.html', 'https://m.facebook.com/profile.php?id=121208804624787', 'https://restaurantguru.com.br/Amarelinho-Comida-Caseira-Timoteo', 'https://www.yelp.com/biz/amarelinho-comida-caseira-tim%C3%B3teo', 'https://www.solutudo.com.br/empresas/mg/timoteo/restaurantes/amarelinho-comida-caseira-6870111', 'https://guiafacil.com/site/amarelinho-comida-caseira/timoteo/mg/3138471714/', 'https://www.apontador.com.br/local/mg/timoteo/enderecos_empresariais/C40437871B351O3516/amarelinho_comida_caseira.html', 'https://www.listaamarela.com.br/empresa/mg/timoteo/amarelinho_comida_caseira_9668801', 'https://www.tripadvisor.co/LocationPhotoDirectLink-g2151498-d5868278-i214392660-Restaurante_Amarelinho_Comida_Caseira-Timoteo_State_of_Minas_Gerais.html']","['Restaurante Amarelinho Comida Caseira, Timóteo, MG, Brazil. 36 likes · 62 were here. Local business.', 'Jan 23, 2023 — Restaurante Amarelinho Comida Caseira, #126 entre Timóteo restaurantes: 16 avaliações. Encontrar no mapa e ligar para reservar uma mesa.', 'Photos · Map · Av. Jorge Dias Duarte 138. Timóteo - MG 35182-352. Brazil. Directions · (31) 3847-1714. Call Now · More Info. Menu for Amarelinho Comida Caseira.', 'No mercado, a empresa está localizada na Avenida Jorge Dias Duarte, Nº 138 no bairro Ana Rita em Timóteo - MG, CEP 35182-352. A empresa Amarelinho Comida\xa0...', 'AMARELINHO COMIDA CASEIRA tem como foco o segmento de Restaurantes em Timóteo. Você pode localizá-lo em Avenida Jorge Dias Duarte, 138 no bairro Santa C...', '... e as avaliações do Amarelinho Comida Caseira especializado em null localizado em Avenida Jorge Dias Duarte, 138, 35182-352, Santa Cecília, Timóteo, MG.', 'AMARELINHO COMIDA CASEIRA está na categoria da Restaurantes em Timóteo/MG. Avenida Jorge Dias Duarte , 138. Santa Cecília, Timóteo, MG.', 'Imagen de Restaurante Amarelinho Comida Caseira, Timoteo: Restaurante Amarelinho Comida Caseira. Consulta 3 fotos y videos de Restaurante Amarelinho Comida\xa0...']"
RESTAURANTE DO JARBAS,+55 31 3848-1034,"['https://www.facebook.com/restaurantedojarbas/?locale=pt_BR', 'https://www.tripadvisor.com.br/Restaurant_Review-g2151498-d5340739-Reviews-Restaurante_Do_Jarbas-Timoteo_State_of_Minas_Gerais.html', 'https://restaurantguru.com.br/Restaurante-Do-Jarbas-Timoteo', 'https://pt.foursquare.com/v/restaurante-do-jarbas/4d862d147e8ef04da74f2fbe', 'https://www.instagram.com/restaurantedojarbas/?hl=en', 'https://www.guiadoturismobrasil.com/gastronomia/3/restaurante/8/MG/timoteo/562/restaurante-do-jarbas/32451', 'https://www.minasgerais.com.br/pt/apoio/restaurante-do-jarbas', 'https://www.solutudo.com.br/empresas/mg/timoteo/restaurantes/restaurante-do-jarbas-6871009', 'https://br.todosnegocios.com/pt/restaurante-do-jarbas-31-3848-1034']","['HORÁRIO DE FUNCIONAMENTO Terça a sábado 11:00 hs às 14:00hs 18:00hs às 22:00 hs. Domimgo 11:00hs às 15:00hs. R: JOSE JULIO LAGE 41 TIMIRIM TIMÓTEO.', 'Timóteo/MG - Restaurante do Jarbas. (31) 3848-1034. Rua José Júlio Lage, 41 - Timirim - CEP: 35180-320. Timóteo / MG. BRAZIL SALES- BANNER FULL HOME.', 'Restaurante do Jarbas ; Localização. Urbana. Rua José Júlio lage, 41 - Timirim. CEP 35.180-320 - Timóteo - MG ; Horário de Funcionamento. Segunda, Domingo,\xa0...', 'A empresa Restaurante Do Jarbas trabalha há mais de 15 anos na categoria Restaurantes na cidade de Timóteo, MG na Rua Jose Julio Lage, Nº 41 - Timirim.', 'A Restaurante do Jarbas está localizada em R. José Julio Lage, 41 - Timirim, Timóteo - MG, 35180-320, Minas Gerais. Q3. Há um\xa0...']"
PIZZARIA SABOR D'ITALIA,+55 88 98846-4243,"['https://www.facebook.com/saborditaliacrato/?locale=pt_BR', 'https://www.instagram.com/saborditalia/', 'https://www.tripadvisor.com.br/Restaurant_Review-g2342964-d5362052-Reviews-Pizzaria_Sabor_D_Italia-Crato_State_of_Ceara.html', 'https://www.ifood.com.br/delivery/crato-ce/pizzaria-sabor-ditalia-palmeiral/a0e0bd66-9a81-4389-9f98-cb37368eeb26', 'https://restaurantguru.com.br/PIZZARIA-SABOR-DITALIA-Crato', 'https://pt.foursquare.com/v/pizzaria-sabor-dit%C3%A1lia/4e272dfd2271e4f3075f4ddb', 'https://www.reclameaqui.com.br/empresa/pizzaria-sabor-d-italia/lista-reclamacoes/', 'https://www.encontracrato.com.br/empresas/pizzaria-sabor-ditalia/']","['De segunda a segunda levando o verdadeiro Sabor da Itália pra você! Das 15h às 00h Delivery e Retirada Faça seu pedido pelo link   · 405 posts · 5,444\xa0...', 'See 29 photos and 80 tips from 928 visitors to Pizzaria Sabor D\'Itália. ""Pizza, esfirra aberta ou fechada, lasanha, sanduíches, tudo muito gostoso....""', 'Estou extremamente chateda com a Pizzaria Sabor diItalia do Crato/CE, hoje pedi uma pizza as 20h06 e após os duas horas e meia sem. Não respondidaHá 1 ano\xa0...', ""Na Pizzaria Sabor D'Itália em Crato você conta com entrega rápida e eficiente com preço acessível. Avenida Teodorico Teles, 601 - Crato - CE - 63100-000.""]"
PIZZARIA VALENCA,+55 19 3555-1000,"['https://www.pizzariavallenca.com.br/', 'https://www.facebook.com/pizzariavallenca/?locale=pt_BR', 'https://vallenca.menudino.com/', 'https://www.instagram.com/pizzaria_vallenca/?hl=en', 'https://restaurantguru.com.br/Sorveteria-Vallenca-Leme-4', 'https://www.ifood.com.br/delivery/leme-sp/pizzaria-vallenca-jardim-bonsucesso/6739729f-9d6e-4868-b540-92715c370ce7', 'https://www.tripadvisor.com.br/Restaurant_Review-g2343282-d12806117-Reviews-Pizzaria_e_Batataria_Vallenca-Leme_State_of_Sao_Paulo.html', 'https://www.solutudo.com.br/empresas/sp/leme/restaurantes/pizzaria-valenca-10083475', 'https://pizzariaspertodemim.com/e/pizzaria-valenca-ahzkfi/']","['Informações, novidades, promoções, fotos e muito mais! Essa pagina é dedicada para esta imensa família Vallença, composta por nossos clientes!', 'Rua José Baldim, 261, Leme, SP. Fechado - Agendar Pedido. 85-95min ○ Mínimo R$10,00 ○ Ver Mais.', 'Pizzaria e Batataria Vallença. Desde 1994 9.9149-6134 (WhatsApp) ☎ 3555-1000. www.pizzariavallenca.com.br. 835 posts. 7,598 followers.', 'Jan 31, 2023 — Eu Evandro Lima de Poços de Caldas-MG, namorado da Maiara que reside em Leme-SP, fui convidado para conhecer a Pizzaria e Batataria Vallença.', 'Pizzaria Vallença. Ver mais. • Pedido mínimo R$ 15,00 ... CNPJ 14.380.200/0001-21 / Avenida dos Autonomistas, nº 1496, Vila Yara, Osasco/SP - CEP 06.020-902.', 'Dec 30, 2017 — Localização e contato. Rua José Baldin, 261 Jardim Eloisa, Leme, Estado de São Paulo 13617-600 Brasil.', 'A empresa Pizzaria Valenca trabalha há mais de 28 anos na categoria Restaurantes na cidade de Leme, SP na Rua Jose Baldim, Nº 261 - Jardim Bonsucesso.', 'Veja o Endereço, Telefone, Localização e CNPJ da empresa Pizzaria Valenca, para encontrar Pizzarias em Rua Jose Baldim, Jardim Bonsucesso, Leme - SP\xa0...']"
CHURRASCARIA E PIZZARIA TRADICAO GAUCHA,+55 67 3562-4217,"['https://www.tripadvisor.com.br/Restaurant_Review-g2577889-d8026501-Reviews-Tradicao_Gaucha_Churrascaria_Pizzaria-Chapadao_do_Sul_State_of_Mato_Grosso_do_Su.html', 'https://pt.foursquare.com/v/churrascaria--pizzaria-tradi%C3%A7%C3%A3o-ga%C3%BAcha/4f182c77e4b0f1e7bb19ac4c', 'https://www.solutudo.com.br/empresas/ms/chap-sul/restaurantes/churrascaria-e-pizzaria-tradicao-gaucha-6613920', 'https://restaurantguru.com.br/Tradicao-Gaucha-Churrascaria-and-Pizzaria-Chapadao-do-Sul', 'https://www.tripadvisor.co/LocationPhotoDirectLink-g2577889-d8026501-i132833867-Tradicao_Gaucha_Churrascaria_Pizzaria-Chapadao_do_Sul_State_of_Mato_Gro.html', 'https://pizzariaspertodemim.com/e/churrascaria-e-pizzaria-tradicao-gaucha-cgmdzn/', 'https://www.descubraonline.com/guia/ms/chapadao-do-sul/churrascaria-e-pizzaria-tradicao-gaucha-04100336000187/', 'https://www.diariocidade.com/ms/chapadao-do-sul/guia/churrascaria-e-pizzaria-tradicao-gaucha-04100336000187/', 'https://maps.google.com/maps/contrib/100508020040740715517']","['Tradição Gaúcha Churrascaria & Pizzaria, Chapadão do Sul: Veja 12 dicas e ... Rua 10, 1594 Esquina com Rua 25, Chapadão do Sul, Mato Grosso do Sul 79560-000\xa0...', 'Churrascaria, Pizzaria e Restaurante Self-Service ... o que seus amigos estão dizendo sobre Churrascaria & Pizzaria Tradição Gaúcha. ... Chapadão do Sul, MS', 'No mercado, a empresa está localizada na Rua Dez, Nº 1594 no bairro Centro em Chapadão do Sul - MS, CEP 79560-000. A empresa Churrascaria E Pizzaria Tradicao\xa0...', 'Nov 1, 2022 — Tradição Gaúcha Churrascaria & Pizzaria, #3 entre Chapadão do Sul restaurantes de carne: 786 avaliações e 20 fotos detalhadas.', 'Foto de : Salão Principal. Tradição Gaúcha Churrascaria & Pizzaria · 12 opiniones. N.º 12 de 29 restaurantes en Chapadao do Sul. Rua 10 1594 Esquina Rua 25,\xa0...', 'Churrascaria e Pizzaria Tradicao Gaucha em Chapadão do Sul desde 2000. ... Gaucha, para encontrar Pizzarias em Rua Dez, Centro, Chapadão do Sul - MS\xa0...', 'Churrascaria E Pizzaria Tradicao Gaucha em Chapadão do Sul, Mato Grosso do Sul. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs,\xa0...', 'Churrascaria E Pizzaria Tradicao Gaucha em Chapadão do Sul - MS, Mato Grosso do Sul. Confira ✆ telefones, endereço, e-mail, atividade principal,\xa0...', 'Av. das Garças, 449 - Esplanada lll, Chapadão do Sul - MS, 79560-000, Brazil. Tradição Gaúcha Churrascaria & Pizzaria. Rua Dez - 1594 - Centro, Chapadão do\xa0...']"
RESTAURANTE E CHURRASCARIA CHAPADAO DO SUL,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com.br/Restaurant_Review-g2577889-d5329792-Reviews-Restaurante_e_Churrascaria_Chapadao_Do_Sul-Chapadao_do_Sul_State_of_Mato_Grosso_.html', 'https://restaurantguru.com.br/LetsPubChapadao-Do-SulMS-Chapadao-do-Sul', 'https://www.solutudo.com.br/empresas/ms/chap-sul/restaurantes/restaurante-e-churrascaria-chapadao-do-sul-6613706', 'https://cnpj.biz/00674497000123', 'https://www.apontador.com.br/local/ms/chapadao_do_sul/comida_variada/C40640972B341C3414/restaurante_e_churrascaria_chapadao_do_sul.html', 'http://www.empresasembrasil.com/lista/restaurantes/chapadao-do-sul-MS/', 'https://www.econodata.com.br/consulta-empresa/00674497000123-VALDIR-PEDRO-FORTUNA']","['Restaurante e Churrascaria Chapadao Do Sul, MS ainda não recebeu pontuações suficientes para a comida, serviço, preço e ambiente.', 'No mercado, a empresa está localizada na Avenida Dois, Nº 1285 no bairro Centro em Chapadão do Sul - MS, CEP 79560-000. A empresa Restaurante E Churrascaria\xa0...', 'Para correspondência: Restaurante e Churrascaria Chapadao do Sul Valdir Pedro Fortuna Avenida Dois 1285. Centro Chapadão do Sul MS 79560-000.', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Restaurante e Churrascaria Chapadao do Sul especializado em null localizado em Avenida\xa0...', 'Parana Grill - Chapadão do Sul · Box Hamburgueria - Chapadão do Sul · Restaurante E Pizzaria Ze Da Palhoca - Chapadão do Sul · Tradição Gaúcha Churrascaria ;\xa0...', 'Consulte o CNPJ da RESTAURANTE E CHURRASCARIA CHAPADAO DO SUL de Chapadão do Sul, MS, seus sócios e contatos como telefones, emails e website,\xa0...']"
